pitcher_id,pitcher_name,pitcher_team,pitcher_hand,split_dimension,split_value,starts,avg_IP,ERA,K_pct,BB_pct,HR9,avg_pitches,ABQ_allowed,RCV_allowed,OBR_allowed,OSI_allowed,OOR_faced,PALS_faced,wRC_faced,FIP,xFIP,OPS,F5_ERA
690986.0,Kyle Harrison,MIL,L,hand,R,21,4.92,2.79,30.0,6.4,1.22,85.0,45.9,60.6,51.5,53.3,53.8,49.7,101.9,3.19,,0.642,3.0
690986.0,Kyle Harrison,MIL,L,location,away,10,4.63,4.66,23.9,6.8,1.94,82.7,49.9,59.0,53.3,54.4,55.8,50.9,99.2,4.7,,0.642,5.04
690986.0,Kyle Harrison,MIL,L,location,home,11,5.18,1.26,35.8,6.0,0.63,87.1,42.3,62.1,50.0,52.3,52.0,48.7,104.3,1.96,,0.642,1.15
690990.0,Cade Horton,CHC,R,osi_tier,High,1,6.33,2.84,18.2,4.5,1.42,75.0,48.0,82.8,62.7,66.0,87.1,63.3,108.3,4.36,,0.522,3.6
690990.0,Cade Horton,CHC,R,osi_tier,Low,1,1.0,0.0,0.0,25.0,0.0,17.0,55.3,43.3,41.8,45.7,41.6,36.3,94.7,6.1,,0.522,1.8
690990.0,Cade Horton,CHC,R,abq_tier,Mid,2,3.67,2.45,15.4,7.7,1.23,46.0,51.6,63.0,52.2,55.8,64.3,49.8,101.5,4.6,,0.522,2.7
690990.0,Cade Horton,CHC,R,rcv_tier,High,1,6.33,2.84,18.2,4.5,1.42,75.0,48.0,82.8,62.7,66.0,87.1,63.3,108.3,4.36,,0.522,3.6
690990.0,Cade Horton,CHC,R,rcv_tier,Low,1,1.0,0.0,0.0,25.0,0.0,17.0,55.3,43.3,41.8,45.7,41.6,36.3,94.7,6.1,,0.522,1.8
690990.0,Cade Horton,CHC,R,obr_tier,High,1,6.33,2.84,18.2,4.5,1.42,75.0,48.0,82.8,62.7,66.0,87.1,63.3,108.3,4.36,,0.522,3.6
690990.0,Cade Horton,CHC,R,obr_tier,Low,1,1.0,0.0,0.0,25.0,0.0,17.0,55.3,43.3,41.8,45.7,41.6,36.3,94.7,6.1,,0.522,1.8
690990.0,Cade Horton,CHC,R,hand,R,2,3.67,2.45,15.4,7.7,1.23,46.0,51.6,63.0,52.2,55.8,64.3,49.8,101.5,4.6,,0.522,2.7
690990.0,Cade Horton,CHC,R,location,away,1,1.0,0.0,0.0,25.0,0.0,17.0,55.3,43.3,41.8,45.7,41.6,36.3,94.7,6.1,,0.522,1.8
690990.0,Cade Horton,CHC,R,location,home,1,6.33,2.84,18.2,4.5,1.42,75.0,48.0,82.8,62.7,66.0,87.1,63.3,108.3,4.36,,0.522,3.6
690997.0,Nolan McLean,NYM,R,osi_tier,High,4,6.17,5.47,26.1,7.2,1.82,98.8,61.5,75.2,85.2,75.8,92.3,62.7,112.4,4.36,,0.628,7.65
690997.0,Nolan McLean,NYM,R,osi_tier,Low,12,5.58,2.69,30.0,8.4,0.54,92.5,43.4,38.5,36.4,38.9,32.3,33.2,92.2,2.46,,0.628,3.15
690997.0,Nolan McLean,NYM,R,osi_tier,Mid,11,5.82,2.53,23.5,11.5,0.84,94.5,45.2,66.3,50.3,54.6,50.3,60.5,104.2,3.82,,0.628,2.62
690997.0,Nolan McLean,NYM,R,abq_tier,High,2,6.5,2.08,28.8,7.7,0.69,95.5,68.3,76.5,95.7,82.1,98.0,64.0,116.8,2.72,,0.628,4.5
690997.0,Nolan McLean,NYM,R,abq_tier,Low,16,5.73,2.45,26.7,10.2,0.69,93.1,38.6,53.2,44.3,46.0,40.3,42.7,98.4,3.15,,0.628,2.7
690997.0,Nolan McLean,NYM,R,abq_tier,Mid,9,5.67,4.41,26.1,8.7,1.24,95.9,56.6,54.3,47.8,52.3,52.1,56.0,99.3,3.77,,0.628,5.0
690997.0,Nolan McLean,NYM,R,rcv_tier,High,10,6.0,3.15,25.2,9.6,1.2,94.5,46.3,74.1,57.9,60.7,62.9,56.7,108.1,3.93,,0.628,3.78
690997.0,Nolan McLean,NYM,R,rcv_tier,Low,10,5.47,3.13,32.5,7.9,0.66,92.4,45.8,32.4,37.4,37.8,32.3,33.9,89.9,2.33,,0.628,3.6
690997.0,Nolan McLean,NYM,R,rcv_tier,Mid,7,5.86,2.85,21.1,11.4,0.66,96.4,48.9,61.2,54.0,55.3,51.1,58.4,103.2,3.73,,0.628,3.34
690997.0,Nolan McLean,NYM,R,obr_tier,High,4,6.17,5.47,26.1,7.2,1.82,98.8,61.5,75.2,85.2,75.8,92.3,62.7,112.4,4.36,,0.628,7.65
690997.0,Nolan McLean,NYM,R,obr_tier,Low,15,5.58,3.01,29.6,8.4,0.65,92.3,44.9,46.6,37.6,42.6,35.2,41.5,96.1,2.67,,0.628,3.12
690997.0,Nolan McLean,NYM,R,obr_tier,Mid,8,5.92,1.9,22.2,12.6,0.76,95.5,43.1,61.6,53.3,53.6,51.6,55.2,101.3,3.92,,0.628,2.48
690997.0,Nolan McLean,NYM,R,hand,R,27,5.77,3.06,26.7,9.5,0.87,94.2,46.8,55.3,49.3,50.8,48.5,48.7,100.1,3.32,,0.628,3.6
690997.0,Nolan McLean,NYM,R,location,away,13,5.85,2.49,26.8,8.5,0.59,93.8,46.5,55.8,43.7,48.7,45.2,49.1,98.8,2.82,,0.628,3.46
690997.0,Nolan McLean,NYM,R,location,home,14,5.69,3.62,26.6,10.4,1.13,94.6,47.1,54.8,54.5,52.7,51.5,48.3,101.2,3.79,,0.628,3.73
691725.0,Andrew Painter,PHI,R,osi_tier,High,3,4.22,4.26,26.8,5.4,1.42,75.7,54.2,79.6,72.9,70.5,90.7,63.5,111.1,3.49,,0.901,4.2
691725.0,Andrew Painter,PHI,R,osi_tier,Low,7,5.67,3.4,19.9,7.1,0.23,84.7,36.7,43.3,36.3,38.8,36.6,31.2,92.8,2.7,,0.901,2.83
691725.0,Andrew Painter,PHI,R,osi_tier,Mid,8,4.5,9.5,16.4,10.7,3.25,86.5,42.6,65.0,48.6,52.8,51.1,58.3,104.2,7.77,,0.901,8.55
691725.0,Andrew Painter,PHI,R,abq_tier,High,1,3.33,10.8,16.7,5.6,5.4,80.0,68.3,76.5,95.7,82.1,98.0,64.0,116.8,10.0,,0.901,10.8
691725.0,Andrew Painter,PHI,R,abq_tier,Low,12,4.97,6.49,19.8,9.5,1.81,85.2,37.1,55.1,43.0,45.7,44.4,42.4,98.3,5.23,,0.901,6.3
691725.0,Andrew Painter,PHI,R,abq_tier,Mid,5,5.07,4.26,18.3,6.4,0.71,81.8,49.5,64.8,50.0,55.1,61.4,60.5,104.1,3.38,,0.901,2.88
691725.0,Andrew Painter,PHI,R,rcv_tier,High,10,4.3,8.37,19.3,9.7,2.72,82.9,42.8,71.1,53.9,57.2,61.4,54.2,106.0,6.57,,0.901,7.74
691725.0,Andrew Painter,PHI,R,rcv_tier,Low,6,5.94,2.78,22.2,7.4,0.25,83.8,38.5,38.2,39.0,38.6,38.7,32.2,91.3,2.62,,0.901,2.1
691725.0,Andrew Painter,PHI,R,rcv_tier,Mid,2,4.83,7.45,10.6,6.4,1.86,90.0,50.7,60.6,44.0,51.6,45.5,69.8,104.6,5.69,,0.901,5.4
691725.0,Andrew Painter,PHI,R,obr_tier,High,3,4.22,4.26,26.8,5.4,1.42,75.7,54.2,79.6,72.9,70.5,90.7,63.5,111.1,3.49,,0.901,4.2
691725.0,Andrew Painter,PHI,R,obr_tier,Low,10,5.3,5.94,15.9,8.8,1.19,89.3,39.4,53.5,38.0,43.8,39.8,39.7,98.2,4.59,,0.901,5.58
691725.0,Andrew Painter,PHI,R,obr_tier,Mid,5,4.53,7.15,22.6,9.4,2.78,78.4,40.8,57.6,52.6,51.4,53.3,57.5,100.2,6.32,,0.901,6.48
691725.0,Andrew Painter,PHI,R,hand,R,18,4.91,6.01,19.3,8.5,1.63,84.0,42.3,59.0,47.9,50.3,52.1,48.6,100.9,4.88,,0.901,5.6
691725.0,Andrew Painter,PHI,R,location,away,9,5.04,5.76,18.0,9.5,1.59,87.8,41.9,58.5,47.5,49.9,47.5,45.5,101.6,5.06,,0.901,5.2
691725.0,Andrew Painter,PHI,R,location,home,9,4.78,6.28,20.6,7.4,1.67,80.2,42.6,59.5,48.2,50.8,56.7,51.8,100.2,4.68,,0.901,6.0
691799.0,Grant Taylor,CHW,R,osi_tier,Low,2,1.0,0.0,33.3,0.0,0.0,9.0,65.3,37.1,13.8,34.8,15.9,53.9,95.4,1.1,,0.566,0.9
691799.0,Grant Taylor,CHW,R,osi_tier,Mid,2,1.5,0.0,30.0,0.0,0.0,21.5,49.8,63.4,58.1,57.9,53.0,60.2,99.8,1.1,,0.566,5.4
691799.0,Grant Taylor,CHW,R,abq_tier,Low,1,1.0,0.0,25.0,0.0,0.0,16.0,38.6,73.5,67.4,62.3,56.9,57.2,103.9,1.1,,0.566,1.8
691799.0,Grant Taylor,CHW,R,abq_tier,Mid,3,1.33,0.0,33.3,0.0,0.0,15.0,63.8,42.5,25.5,41.0,27.0,57.0,95.5,1.1,,0.566,3.6
691799.0,Grant Taylor,CHW,R,rcv_tier,High,1,1.0,0.0,25.0,0.0,0.0,16.0,38.6,73.5,67.4,62.3,56.9,57.2,103.9,1.1,,0.566,1.8
691799.0,Grant Taylor,CHW,R,rcv_tier,Low,2,1.0,0.0,33.3,0.0,0.0,9.0,65.3,37.1,13.8,34.8,15.9,53.9,95.4,1.1,,0.566,0.9
691799.0,Grant Taylor,CHW,R,rcv_tier,Mid,1,2.0,0.0,33.3,0.0,0.0,27.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,1.1,,0.566,9.0
691799.0,Grant Taylor,CHW,R,obr_tier,Low,3,1.33,0.0,33.3,0.0,0.0,15.0,63.8,42.5,25.5,41.0,27.0,57.0,95.5,1.1,,0.566,3.6
691799.0,Grant Taylor,CHW,R,obr_tier,Mid,1,1.0,0.0,25.0,0.0,0.0,16.0,38.6,73.5,67.4,62.3,56.9,57.2,103.9,1.1,,0.566,1.8
691799.0,Grant Taylor,CHW,R,hand,R,4,1.25,0.0,31.2,0.0,0.0,15.2,57.5,50.3,36.0,46.3,34.5,57.1,97.6,1.1,,0.566,3.15
691799.0,Grant Taylor,CHW,R,location,away,1,2.0,0.0,33.3,0.0,0.0,27.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,1.1,,0.566,9.0
691799.0,Grant Taylor,CHW,R,location,home,3,1.0,0.0,30.0,0.0,0.0,11.3,56.4,49.3,31.7,44.0,29.5,55.0,98.2,1.1,,0.566,1.2
691946.0,George Klassen,LAA,R,osi_tier,Low,4,5.08,3.54,19.1,13.5,0.89,83.8,44.4,47.5,40.8,44.1,37.8,31.7,96.6,4.48,,1.077,4.05
691946.0,George Klassen,LAA,R,osi_tier,Mid,2,3.33,4.05,19.4,25.0,0.0,78.0,48.2,63.9,54.1,56.1,51.3,52.0,103.8,5.05,,1.077,5.4
691946.0,George Klassen,LAA,R,abq_tier,Low,5,4.33,3.74,20.8,17.8,0.83,80.2,42.9,54.3,45.3,47.9,42.5,38.9,99.9,4.85,,1.077,4.68
691946.0,George Klassen,LAA,R,abq_tier,Mid,1,5.33,3.38,12.5,12.5,0.0,90.0,59.5,46.6,44.9,49.1,41.6,36.3,94.7,3.66,,1.077,3.6
691946.0,George Klassen,LAA,R,rcv_tier,High,1,4.0,2.25,15.0,20.0,0.0,83.0,46.2,65.6,52.7,55.6,53.6,65.5,103.1,4.6,,1.077,1.8
691946.0,George Klassen,LAA,R,rcv_tier,Low,3,4.44,5.4,15.6,14.1,1.35,83.0,47.1,41.8,40.2,42.5,36.9,30.9,93.8,5.58,,1.077,5.4
691946.0,George Klassen,LAA,R,rcv_tier,Mid,2,4.83,1.86,26.8,19.5,0.0,79.5,43.4,63.5,49.1,52.7,44.7,36.2,104.8,3.31,,1.077,4.5
691946.0,George Klassen,LAA,R,obr_tier,Low,4,5.08,3.54,19.1,13.5,0.89,83.8,44.4,47.5,40.8,44.1,37.8,31.7,96.6,4.48,,1.077,4.05
691946.0,George Klassen,LAA,R,obr_tier,Mid,2,3.33,4.05,19.4,25.0,0.0,78.0,48.2,63.9,54.1,56.1,51.3,52.0,103.8,5.05,,1.077,5.4
691946.0,George Klassen,LAA,R,hand,R,6,4.5,3.67,19.2,16.8,0.67,81.8,45.7,53.0,45.3,48.1,42.3,38.4,99.0,4.62,,1.077,4.5
691946.0,George Klassen,LAA,R,location,away,3,4.33,3.46,19.7,19.7,0.69,80.3,39.8,53.5,47.6,47.7,45.7,44.3,97.4,5.02,,1.077,3.6
691946.0,George Klassen,LAA,R,location,home,3,4.67,3.86,18.8,14.1,0.64,83.3,51.6,52.4,42.9,48.4,38.9,32.5,100.6,4.24,,1.077,5.4
691951.0,Sam Aldegheri,LAA,L,osi_tier,Low,2,3.5,11.57,8.1,18.9,2.57,82.5,56.7,28.4,50.4,44.2,47.1,34.5,86.8,8.96,,0.725,13.5
691951.0,Sam Aldegheri,LAA,L,osi_tier,Mid,4,4.67,4.34,13.6,8.6,0.96,78.8,51.5,72.0,55.1,60.1,52.5,44.5,104.8,4.44,,0.725,4.5
691951.0,Sam Aldegheri,LAA,L,abq_tier,High,1,5.0,1.8,19.0,14.3,0.0,74.0,82.9,56.8,45.7,58.9,46.8,25.0,110.2,3.3,,0.725,3.6
691951.0,Sam Aldegheri,LAA,L,abq_tier,Low,4,4.42,5.6,11.5,10.3,1.53,82.2,43.2,62.6,57.6,55.7,51.6,45.3,99.0,5.65,,0.725,6.75
691951.0,Sam Aldegheri,LAA,L,abq_tier,Mid,1,3.0,18.0,5.3,15.8,3.0,77.0,63.9,37.6,44.9,47.1,50.9,40.8,86.8,9.77,,0.725,14.4
691951.0,Sam Aldegheri,LAA,L,rcv_tier,High,3,4.56,5.27,11.7,6.7,1.32,80.3,41.0,77.1,58.2,60.5,54.4,51.0,103.1,4.86,,0.725,4.8
691951.0,Sam Aldegheri,LAA,L,rcv_tier,Low,2,3.5,11.57,8.1,18.9,2.57,82.5,56.7,28.4,50.4,44.2,47.1,34.5,86.8,8.96,,0.725,13.5
691951.0,Sam Aldegheri,LAA,L,rcv_tier,Mid,1,5.0,1.8,19.0,14.3,0.0,74.0,82.9,56.8,45.7,58.9,46.8,25.0,110.2,3.3,,0.725,3.6
691951.0,Sam Aldegheri,LAA,L,obr_tier,Low,3,4.33,5.54,14.8,11.5,0.69,77.3,64.5,55.4,48.0,54.7,48.3,30.1,99.4,4.33,,0.725,6.6
691951.0,Sam Aldegheri,LAA,L,obr_tier,Mid,3,4.22,7.11,8.8,12.3,2.13,82.7,42.0,59.6,59.0,54.9,53.1,52.2,98.3,7.05,,0.725,8.4
691951.0,Sam Aldegheri,LAA,L,hand,R,6,4.28,6.31,11.9,11.9,1.4,80.0,53.2,57.5,53.5,54.8,50.7,41.2,98.8,5.67,,0.725,7.5
691951.0,Sam Aldegheri,LAA,L,location,away,1,3.0,18.0,5.3,15.8,3.0,77.0,63.9,37.6,44.9,47.1,50.9,40.8,86.8,9.77,,0.725,14.4
691951.0,Sam Aldegheri,LAA,L,location,home,5,4.53,4.76,13.1,11.1,1.19,80.6,51.1,61.4,55.2,56.4,50.7,41.2,101.2,5.13,,0.725,6.12
693433.0,Bryan Woo,SEA,R,osi_tier,High,2,5.0,4.5,32.5,7.5,0.9,91.5,54.6,75.6,86.6,74.8,86.5,74.8,110.7,2.7,,0.658,4.5
693433.0,Bryan Woo,SEA,R,osi_tier,Low,12,5.69,4.08,25.1,5.1,1.32,85.9,39.6,50.6,31.4,40.2,30.4,29.5,98.0,3.6,,0.658,3.75
693433.0,Bryan Woo,SEA,R,osi_tier,Mid,11,5.82,4.64,22.6,4.9,0.84,89.1,46.4,66.8,53.9,56.5,53.5,59.7,102.8,3.05,,0.658,4.91
693433.0,Bryan Woo,SEA,R,abq_tier,High,1,5.0,9.0,36.4,9.1,1.8,91.0,68.3,76.5,95.7,82.1,98.0,64.0,116.8,3.7,,0.658,9.0
693433.0,Bryan Woo,SEA,R,abq_tier,Low,19,5.67,4.35,22.7,5.2,1.17,87.4,38.1,61.0,42.6,47.9,41.6,43.3,101.8,3.56,,0.658,4.45
693433.0,Bryan Woo,SEA,R,abq_tier,Mid,5,5.93,3.64,28.7,4.3,0.61,88.4,60.7,51.7,47.5,52.2,47.3,54.7,95.5,2.26,,0.658,2.88
693433.0,Bryan Woo,SEA,R,rcv_tier,High,10,5.63,4.31,26.5,5.6,1.12,89.6,42.3,73.2,58.2,59.5,59.4,58.2,106.0,3.21,,0.658,4.5
693433.0,Bryan Woo,SEA,R,rcv_tier,Low,9,5.59,4.47,23.6,4.4,1.07,83.8,41.6,44.6,30.0,38.0,28.8,29.0,96.0,3.28,,0.658,4.2
693433.0,Bryan Woo,SEA,R,rcv_tier,Mid,6,5.94,4.29,22.2,5.6,1.01,90.7,49.5,60.1,48.3,52.8,45.3,52.9,100.7,3.44,,0.658,4.2
693433.0,Bryan Woo,SEA,R,obr_tier,High,2,5.0,4.5,32.5,7.5,0.9,91.5,54.6,75.6,86.6,74.8,86.5,74.8,110.7,2.7,,0.658,4.5
693433.0,Bryan Woo,SEA,R,obr_tier,Low,15,5.67,4.34,24.4,5.2,1.27,86.9,43.6,52.1,34.9,43.1,33.9,36.7,98.2,3.59,,0.658,3.96
693433.0,Bryan Woo,SEA,R,obr_tier,Mid,8,5.92,4.37,22.8,4.6,0.76,88.4,41.4,70.1,55.7,57.2,55.5,57.5,104.3,2.87,,0.658,4.95
693433.0,Bryan Woo,SEA,R,hand,R,25,5.69,4.36,24.4,5.2,1.07,87.8,43.8,59.8,45.7,50.1,45.0,46.4,101.1,3.29,,0.658,4.32
693433.0,Bryan Woo,SEA,R,location,away,14,5.29,5.96,21.2,5.6,1.34,86.3,42.6,61.3,49.4,51.9,48.6,47.5,103.2,3.92,,0.658,6.3
693433.0,Bryan Woo,SEA,R,location,home,11,6.21,2.63,28.5,4.6,0.79,89.6,45.3,57.7,40.9,47.9,40.5,45.1,98.6,2.6,,0.658,1.8
693645.0,Cam Schlittler,NYY,R,osi_tier,High,3,5.67,2.65,29.4,5.9,1.06,98.0,61.4,71.7,78.3,71.7,86.8,67.2,111.8,2.98,,0.572,3.0
693645.0,Cam Schlittler,NYY,R,osi_tier,Low,15,5.82,1.65,31.4,8.5,0.62,93.5,44.9,34.5,32.7,36.4,31.5,37.9,92.6,2.48,,0.572,2.4
693645.0,Cam Schlittler,NYY,R,osi_tier,Mid,10,5.93,2.58,30.4,3.5,0.91,88.8,52.5,59.6,48.0,53.2,51.2,48.9,103.4,2.46,,0.572,2.52
693645.0,Cam Schlittler,NYY,R,abq_tier,High,4,5.83,2.7,32.6,1.1,0.0,95.2,72.0,58.4,63.5,63.9,66.7,47.1,111.9,0.66,,0.572,3.15
693645.0,Cam Schlittler,NYY,R,abq_tier,Low,15,5.73,1.88,33.7,6.8,0.84,90.8,39.5,44.9,43.9,43.2,42.8,37.3,95.4,2.46,,0.572,2.52
693645.0,Cam Schlittler,NYY,R,abq_tier,Mid,9,6.04,2.15,25.8,8.1,0.99,93.4,55.7,46.9,32.4,43.3,37.4,56.8,97.8,3.43,,0.572,2.2
693645.0,Cam Schlittler,NYY,R,rcv_tier,High,7,5.33,3.86,30.3,5.9,1.45,88.9,42.4,71.8,54.4,57.5,62.0,50.9,105.8,3.45,,0.572,3.6
693645.0,Cam Schlittler,NYY,R,rcv_tier,Low,14,5.86,1.76,30.7,8.9,0.66,95.3,46.3,31.7,33.6,36.1,32.0,38.8,91.9,2.64,,0.572,2.57
693645.0,Cam Schlittler,NYY,R,rcv_tier,Mid,7,6.33,1.22,31.9,1.8,0.41,89.7,62.6,54.6,50.5,55.0,51.7,51.3,104.5,1.54,,0.572,1.29
693645.0,Cam Schlittler,NYY,R,obr_tier,High,3,5.67,2.65,29.4,5.9,1.06,98.0,61.4,71.7,78.3,71.7,86.8,67.2,111.8,2.98,,0.572,3.0
693645.0,Cam Schlittler,NYY,R,obr_tier,Low,17,5.88,2.07,32.9,6.1,0.54,91.5,50.5,45.9,32.9,41.8,34.3,42.8,97.6,2.0,,0.572,2.33
693645.0,Cam Schlittler,NYY,R,obr_tier,Mid,8,5.83,1.93,27.1,7.4,1.16,91.8,42.6,41.8,51.4,45.8,50.0,41.3,95.4,3.49,,0.572,2.7
693645.0,Cam Schlittler,NYY,R,hand,R,28,5.85,2.09,30.9,6.5,0.77,92.3,49.4,47.5,43.0,46.2,44.4,45.0,98.5,2.53,,0.572,2.51
693645.0,Cam Schlittler,NYY,R,location,away,15,6.33,1.14,31.7,5.6,0.66,92.1,51.3,49.7,41.6,46.9,42.5,43.8,99.7,2.29,,0.572,1.8
693645.0,Cam Schlittler,NYY,R,location,home,13,5.28,3.41,29.9,7.6,0.92,92.5,47.2,44.9,44.7,45.4,46.7,46.3,97.1,2.85,,0.572,3.32
693686.0,Spencer Miles,TOR,R,osi_tier,Low,2,3.5,2.57,10.3,0.0,0.0,46.5,24.9,60.8,16.6,34.2,18.4,22.1,98.4,2.24,,0.577,6.3
693686.0,Spencer Miles,TOR,R,osi_tier,Mid,3,3.0,12.0,16.3,7.0,2.0,54.3,44.7,68.1,54.5,56.8,55.1,64.0,101.2,5.43,,0.577,8.4
693686.0,Spencer Miles,TOR,R,abq_tier,Low,4,3.5,9.0,14.1,4.7,1.29,55.8,30.4,67.9,36.7,46.1,38.2,43.2,101.2,4.31,,0.577,9.45
693686.0,Spencer Miles,TOR,R,abq_tier,Mid,1,2.0,0.0,12.5,0.0,0.0,33.0,62.2,54.4,49.8,54.5,49.2,63.3,95.7,2.1,,0.577,0.0
693686.0,Spencer Miles,TOR,R,rcv_tier,High,3,3.67,11.45,13.2,5.7,1.64,61.7,32.7,74.6,44.5,52.1,46.7,51.2,103.4,5.01,,0.577,10.2
693686.0,Spencer Miles,TOR,R,rcv_tier,Low,1,3.0,0.0,18.2,0.0,0.0,38.0,23.7,48.0,13.4,28.1,12.8,19.0,94.7,1.77,,0.577,7.2
693686.0,Spencer Miles,TOR,R,rcv_tier,Mid,1,2.0,0.0,12.5,0.0,0.0,33.0,62.2,54.4,49.8,54.5,49.2,63.3,95.7,2.1,,0.577,0.0
693686.0,Spencer Miles,TOR,R,obr_tier,Low,3,3.0,2.0,10.8,0.0,0.0,42.0,37.4,58.7,27.7,41.0,28.7,35.8,97.5,2.21,,0.577,4.2
693686.0,Spencer Miles,TOR,R,obr_tier,Mid,2,3.5,15.43,17.1,8.6,2.57,65.0,35.9,75.0,56.8,57.9,58.1,64.3,104.0,6.39,,0.577,12.6
693686.0,Spencer Miles,TOR,R,hand,R,5,3.2,7.88,13.9,4.2,1.12,51.2,36.8,65.2,39.3,47.7,40.4,47.2,100.1,4.04,,0.577,7.56
693686.0,Spencer Miles,TOR,R,location,away,2,3.5,10.29,8.6,8.6,1.29,62.5,30.6,70.3,40.6,48.5,40.4,41.2,103.0,5.39,,0.577,8.1
693686.0,Spencer Miles,TOR,R,location,home,3,3.0,6.0,18.9,0.0,1.0,43.7,40.9,61.8,38.5,47.2,40.4,51.2,98.2,2.99,,0.577,7.2
693821.0,Bryce Elder,ATL,R,osi_tier,High,6,6.06,3.96,20.4,7.6,0.99,92.3,58.4,76.8,76.4,72.0,88.8,65.4,111.5,3.76,,0.706,4.5
693821.0,Bryce Elder,ATL,R,osi_tier,Low,10,5.57,5.66,15.6,5.8,1.62,84.6,46.1,38.7,37.0,39.9,36.3,38.3,91.5,4.82,,0.706,6.3
693821.0,Bryce Elder,ATL,R,osi_tier,Mid,9,5.74,2.09,23.3,9.7,1.39,84.6,40.9,66.5,52.2,54.4,51.4,51.5,105.0,4.42,,0.706,2.4
693821.0,Bryce Elder,ATL,R,abq_tier,High,3,5.89,5.6,23.5,7.4,0.51,92.0,67.4,68.4,88.3,76.1,90.5,67.5,114.7,2.7,,0.706,6.6
693821.0,Bryce Elder,ATL,R,abq_tier,Low,15,5.53,4.45,18.1,7.9,1.63,84.3,39.4,55.7,46.6,48.0,44.4,45.0,99.8,4.92,,0.706,4.8
693821.0,Bryce Elder,ATL,R,abq_tier,Mid,7,6.14,2.3,20.5,7.0,1.26,88.7,55.1,57.8,47.8,53.1,60.1,51.7,98.4,4.12,,0.706,2.83
693821.0,Bryce Elder,ATL,R,rcv_tier,High,13,5.69,2.55,21.5,8.9,1.22,86.1,45.1,74.2,58.8,60.8,65.2,55.0,108.0,4.19,,0.706,2.91
693821.0,Bryce Elder,ATL,R,rcv_tier,Low,9,5.74,5.23,15.0,5.8,1.39,86.3,48.3,34.8,38.9,39.8,37.6,39.8,90.4,4.55,,0.706,6.0
693821.0,Bryce Elder,ATL,R,rcv_tier,Mid,3,6.0,6.0,24.7,7.8,2.0,88.3,52.6,55.9,61.3,57.2,57.2,55.2,104.2,4.88,,0.706,6.6
693821.0,Bryce Elder,ATL,R,obr_tier,High,6,6.06,3.96,20.4,7.6,0.99,92.3,58.4,76.8,76.4,72.0,88.8,65.4,111.5,3.76,,0.706,4.5
693821.0,Bryce Elder,ATL,R,obr_tier,Low,9,5.59,4.83,18.2,6.5,1.61,85.2,45.8,46.2,35.1,41.7,35.9,39.0,93.7,4.71,,0.706,5.6
693821.0,Bryce Elder,ATL,R,obr_tier,Mid,10,5.7,3.16,20.0,8.5,1.42,84.0,41.6,56.9,52.4,51.3,50.2,49.5,101.7,4.56,,0.706,3.42
693821.0,Bryce Elder,ATL,R,hand,R,25,5.75,3.95,19.5,7.6,1.38,86.4,47.2,57.8,51.9,52.8,54.3,49.6,101.2,4.41,,0.706,4.46
693821.0,Bryce Elder,ATL,R,location,away,9,5.07,4.93,24.6,10.1,1.97,81.4,45.1,61.0,53.6,54.0,54.9,46.3,101.7,5.11,,0.706,6.0
693821.0,Bryce Elder,ATL,R,location,home,16,6.12,3.49,17.0,6.4,1.1,89.2,48.3,56.1,51.0,52.1,54.0,51.4,100.9,4.08,,0.706,3.6
693855.0,Ian Seymour,TBR,L,osi_tier,High,2,5.17,5.23,37.2,0.0,1.74,87.5,48.6,86.0,76.3,72.8,81.0,74.4,106.4,2.52,,0.702,5.4
693855.0,Ian Seymour,TBR,L,osi_tier,Low,4,4.5,4.5,35.1,5.4,3.5,74.0,49.0,21.6,40.7,36.1,26.5,31.1,90.9,5.93,,0.702,4.05
693855.0,Ian Seymour,TBR,L,osi_tier,Mid,5,4.67,4.24,28.7,6.9,1.93,75.4,48.8,62.8,55.4,56.3,51.5,52.6,102.3,4.3,,0.702,4.32
693855.0,Ian Seymour,TBR,L,abq_tier,Low,8,4.46,4.79,33.8,6.0,2.27,74.2,44.9,48.8,57.5,51.3,46.7,44.5,98.6,4.28,,0.702,4.5
693855.0,Ian Seymour,TBR,L,abq_tier,Mid,3,5.33,3.94,29.9,3.0,2.81,84.7,59.3,60.6,44.1,53.6,50.7,60.2,99.8,5.04,,0.702,4.2
693855.0,Ian Seymour,TBR,L,rcv_tier,High,4,4.58,4.91,35.1,1.3,2.45,73.2,45.9,78.2,68.5,66.2,68.1,67.9,105.0,3.86,,0.702,4.05
693855.0,Ian Seymour,TBR,L,rcv_tier,Low,4,4.5,4.5,35.1,5.4,3.5,74.0,49.0,21.6,40.7,36.1,26.5,31.1,90.9,5.93,,0.702,4.05
693855.0,Ian Seymour,TBR,L,rcv_tier,Mid,3,5.11,4.11,26.9,9.0,1.17,86.3,52.5,57.6,51.8,54.0,49.1,46.7,101.5,3.62,,0.702,5.4
693855.0,Ian Seymour,TBR,L,obr_tier,High,2,5.17,5.23,37.2,0.0,1.74,87.5,48.6,86.0,76.3,72.8,81.0,74.4,106.4,2.52,,0.702,5.4
