hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,batting_avg,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
L,0.57,63,9.52,0.14,0.77,,5.08,680728,ARI,53.97,41.38,Cutter,FC,5,0.38,2397.44,86.83,89.53,82.35
L,0.11,63,30.16,-0.93,0.2,,5.08,680728,ARI,36.51,30,Split-Finger,FS,37.04,0.16,1371.89,80.62,84.78,65.22
R,0.24,63,41.27,-0.25,0.18,,7.38,694371,ARI,50.79,32.26,Changeup,CH,50,0.25,1655.84,78.11,86.23,68.75
L,0.14,62,29.03,0.63,-0.87,,11.21,677950,ARI,45.16,47.06,Curveball,CU,21.88,0,2611.79,76.75,80.97,57.14
L,0.32,60,18.33,-1.12,0.29,,10.85,677950,ARI,40,25,Changeup,CH,29.03,0.33,1758.48,81.6,87.97,91.67
R,0.17,57,21.05,0.07,-0.01,,15.75,691783,ARI,31.58,28.21,Slider,SL,25,0,2376.79,68.76,87.33,72.22
R,0.49,57,35.09,0.1,0.18,,16.29,694410,ARI,47.37,23.33,Slider,SL,30.43,0.21,2405.3,90.39,87.26,59.26
L,0.17,55,20,-0.45,1.46,,39.01,467793,ARI,50.91,44.44,4-Seam Fastball,FF,14.29,0,2338.64,82.78,94.52,82.14
R,0.36,54,37.04,-0.48,0.75,,14.92,691783,ARI,55.56,45.83,Sinker,SI,11.54,0.21,2220.22,81.14,96.19,50
R,0.6,53,13.21,0.69,0.36,,14.64,691783,ARI,33.96,20,Changeup,CH,13.04,0.57,1809.92,82.66,87.2,88.89
L,0.3,52,30.77,-0.25,0.79,,9.4,677950,ARI,59.62,23.81,Sinker,SI,22.22,0.2,2197.63,84.08,94.15,70.97
R,0.08,50,26,0.1,-1.09,,5.85,694371,ARI,34,30.3,Curveball,CU,17.65,0.25,2741.14,73.31,79.54,41.18
R,0.17,50,40,-0.17,0.49,,14.29,694410,ARI,60,0,Sinker,SI,0,0.12,2197.16,78.1,93.5,40
L,0.13,45,35.56,0.22,0.54,,7.94,656976,ARI,71.11,61.54,Cutter,FC,20,0.12,2401.51,85.24,90.33,68.75
R,0.09,43,48.84,-0.57,0.32,,3.91,666971,ARI,32.56,58.62,Split-Finger,FS,61.54,0.12,1474.79,71.07,87.23,64.29
R,0.23,42,23.81,0.51,0.05,,12,694410,ARI,40.48,28,Sweeper,ST,23.81,0.1,2695.67,82.01,83.83,82.35
L,0.1,41,34.15,1.07,0.16,,7.23,656976,ARI,34.15,37.04,Sweeper,ST,28.57,0,2646.54,70.48,84.72,28.57
R,0.27,41,24.39,0.21,0.51,,4.8,694371,ARI,53.66,36.84,Cutter,FC,9.09,0.29,2369.98,81.43,89.29,68.18
L,0.39,39,12.82,0.15,0.82,,7.05,677950,ARI,69.23,16.67,Cutter,FC,4,0.09,2351.67,80.49,90.67,85.19
R,0.8,38,23.68,0.19,-0.98,,3.45,666971,ARI,18.42,22.58,Curveball,CU,36.36,1,2737.34,80.99,79.75,57.14
L,0.21,38,36.84,-1,0.38,,6.87,677950,ARI,52.63,61.11,Split-Finger,FS,41.38,0.27,1355.58,86.98,86.97,90
L,0.15,36,44.44,0.84,-1.06,,6.35,656976,ARI,63.89,53.85,Curveball,CU,16.67,0,2683.44,78.9,80.56,21.74
R,0,34,26.47,-0.44,1.36,,30.09,605244,ARI,44.12,31.58,4-Seam Fastball,FF,14.29,0,2226.24,81.09,94.64,53.33
R,0.12,30,30,-0.37,0.26,,2.51,699912,ARI,36.67,31.58,Split-Finger,FS,42.86,0,1383.07,82.08,85.98,72.73
L,0.18,29,24.14,0.46,0.09,,5.24,677950,ARI,37.93,55.56,Sweeper,ST,26.32,0,2653.24,90.7,82.62,81.82
R,0.45,29,37.93,-0.22,-0.8,,8.29,694410,ARI,51.72,14.29,Curveball,CU,0,0.4,2690.1,79.96,80.98,33.33
R,0.13,27,22.22,1.02,0.29,,7.71,694410,ARI,29.63,31.58,Changeup,CH,33.33,0,1825.93,66.73,84.53,75
R,0.45,24,12.5,-0.27,-0.52,,6.63,691783,ARI,45.83,15.38,Curveball,CU,27.27,0.43,2705.17,87.25,80.46,81.82
R,0.04,24,20.83,0.65,0.01,,6.63,691783,ARI,37.5,33.33,Sweeper,ST,27.27,0,2578.25,79.1,84.91,66.67
L,0.05,23,34.78,0.37,-0.86,,1.86,680728,ARI,47.83,25,Knuckle Curve,KC,40,0,2580.96,73.96,81.5,63.64
L,0.39,22,22.73,-0.33,0.24,,15.6,467793,ARI,45.45,41.67,Changeup,CH,18.18,0.43,1609,76.7,85.9,60
R,0.01,21,52.38,0.52,-0.08,,18.58,605244,ARI,33.33,50,Slider,SL,66.67,0,2608.14,78.9,86.42,28.57
R,0.24,21,19.05,-0.01,0.49,,5.8,691783,ARI,47.62,36.36,Cutter,FC,16.67,0.33,2313.71,62.74,88.51,80
L,0.08,20,40,-0.03,0.06,,14.18,467793,ARI,35,38.46,Slider,SL,55.56,0,2373.5,80.38,85.93,57.14
R,0.35,20,25,-1.32,0.36,,17.7,605244,ARI,65,57.14,Sinker,SI,7.69,0.33,2168.1,84.48,93.65,69.23
R,0.32,20,25,0.1,0.64,,5.71,694410,ARI,75,40,Cutter,FC,14.29,0.5,2400.05,77.2,90.76,80
R,0.3,18,16.67,-0.6,0.13,,2.11,694371,ARI,16.67,26.67,Split-Finger,FS,33.33,0,1378.56,76.62,87.15,66.67
L,0.51,17,5.88,0.33,-0.64,,3.07,677950,ARI,47.06,33.33,Knuckle Curve,KC,0,0.14,2640.29,94.6,83.5,87.5
R,0.07,16,18.75,0.1,-0.35,,1.34,699912,ARI,31.25,36.36,Slurve,SV,0,0.5,2511.12,76.65,82.89,40
L,0.23,14,42.86,0.29,1.14,,9.93,467793,ARI,42.86,37.5,Cutter,FC,57.14,0,2580.93,84,92.21,66.67
L,0.18,12,33.33,-1.05,0.36,,2.12,656976,ARI,41.67,28.57,Split-Finger,FS,50,0,1487,70.93,87.27,80
L,0.35,12,33.33,0.2,-0.38,,0.97,680728,ARI,33.33,25,Slurve,SV,50,0,2477.83,71.2,83.62,50
L,0.11,11,54.55,0.78,0.86,,7.8,467793,ARI,63.64,0,Sinker,SI,0,0,2103.36,101.2,91.74,14.29
R,0.54,11,18.18,0.71,0.28,,9.73,605244,ARI,63.64,0,Sweeper,ST,28.57,0.29,2571.09,93.85,81.98,100
L,0.54,11,27.27,0.65,-1.08,,1.94,656976,ARI,72.73,0,Knuckle Curve,KC,0,1,2619.36,91.23,82.25,37.5
R,0.04,11,18.18,0.38,-0.45,,1,666971,ARI,72.73,0,Knuckle Curve,KC,0,0,2445.09,65.85,81.1,75
R,0.21,10,40,1.31,0.31,,8.85,605244,ARI,40,66.67,Changeup,CH,50,1,1559.4,67.4,83.68,100
R,0.8,10,20,0.76,-0.44,,1.17,694371,ARI,50,40,Knuckle Curve,KC,28.57,0.67,2442.1,79.12,84.42,100
R,0.58,9,55.56,0.06,-0.2,,0.75,699912,ARI,55.56,75,Knuckle Curve,KC,50,0.67,2506,89.63,82.71,60
L,0,8,75,0.51,-1.29,,5.67,467793,ARI,37.5,40,Curveball,CU,100,0,2835.5,0,80.29,0
L,0,8,25,-1.2,0.26,,5.67,467793,ARI,62.5,33.33,Split-Finger,FS,33.33,0,1499,68.77,89.66,100
R,0.06,8,0,-0.43,-0.31,,0.73,666971,ARI,37.5,20,Slurve,SV,0,0,2487.88,85.1,84.69,100
L,0,8,0,0.63,-0.25,,1.45,677950,ARI,0,25,Slurve,SV,0,0,2415.75,0,84.55,0
R,0,8,62.5,-1.16,0.21,,2.21,691783,ARI,62.5,66.67,Split-Finger,FS,66.67,0,1340.38,85.1,88.46,80
R,0,7,71.43,-1.03,0.44,,29.17,663609,ARI,71.43,50,Sweeper,ST,50,0,2614.29,68.8,80.77,20
R,0.23,6,0,0.27,0.74,,5.31,605244,ARI,66.67,0,Cutter,FC,0,0,2455.33,84.6,89.17,100
R,0.56,6,0,-0.96,1.35,,5.31,605244,ARI,33.33,50,Other,FA,0,0,1691.67,74.55,68.2,100
R,0.31,6,16.67,0.54,1.18,,25,663609,ARI,33.33,50,4-Seam Fastball,FF,0,0.5,2434.17,87.33,94.82,50
R,0,6,0,1.36,0.06,,25,663609,ARI,0,0,Changeup,CH,0,0,1709.67,0,86.57,0
R,0,5,0,-0.59,0.23,,1.43,694410,ARI,20,0,Split-Finger,FS,0,0,1269.2,91.3,85.14,100
R,0,4,0,1.12,-0.54,,1.1,691783,ARI,0,0,Slurve,SV,0,0,2590,0,82.45,0
R,0.37,4,0,0.31,1.66,,0.47,694371,ARI,50,0,Eephus,EP,0,0,1422.5,101,57.3,100
R,0.29,4,0,-0.89,-0.5,,0.47,694371,ARI,50,50,Slurve,SV,0,0,2222.75,88.15,82.42,50
L,0,3,33.33,0.63,-0.01,,2.13,467793,ARI,33.33,0,Sweeper,ST,0,0,2438.33,0,84.2,0
R,0.54,3,0,-0.31,0.1,,2.65,605244,ARI,66.67,0,Split-Finger,FS,0,0,1335.67,98.5,83.33,100
R,0,2,0,-0.05,1.61,,1.77,605244,ARI,0,0,Eephus,EP,0,0,1458,0,56.7,0
R,0,2,100,0.09,0.5,,8.33,663609,ARI,50,100,Slider,SL,100,0,2378.5,0,87.3,0
R,0,2,100,-1.02,1.38,,0.23,694371,ARI,0,0,Other,FA,0,0,1765,0,70.7,0
R,0,2,0,-1.12,-0.42,,0.57,694410,ARI,0,0,Slurve,SV,0,0,2252.5,0,83.55,0
R,0,2,0,-0.42,1.25,,0.17,699912,ARI,0,0,Eephus,EP,0,0,1369,0,53.7,0
R,0.06,2,0,-1.14,1.29,,0.17,699912,ARI,0,100,Other,FA,0,0,1688,63.9,64.7,0
R,0,2,100,1.57,-1.06,,0.17,699912,ARI,0,0,Slow Curve,CS,0,0,3025,0,76.3,0
R,0,1,100,0.04,-0.73,,4.17,663609,ARI,0,100,Curveball,CU,100,0,2563,0,85.9,0
R,0,1,0,-1.36,-0.39,,4.17,663609,ARI,0,0,Sinker,SI,0,0,1906,0,94.5,0
R,0,1,100,-1.33,-0.1,,4.17,663609,ARI,0,100,Split-Finger,FS,100,0,1570,0,92.2,0
L,0,1,0,0,0,,0.18,677950,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
R,0,1,0,0,0,,0.12,694371,ARI,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.44,1,0,0.97,-0.6,,0.29,694410,ARI,100,0,Knuckle Curve,KC,0,0,2116,93.4,85.1,100
R,0.31,278,18.35,0.31,1.29,Alika Williams,30.35,675961,ATH,53.96,32.03,4-Seam Fastball,FF,15.7,0.29,2293.01,77.65,93.89,87.33
R,0.25,166,26.51,0,0.69,Alika Williams,18.12,675961,ATH,58.43,37.68,Sinker,SI,9.89,0.21,2215.63,81.8,94.39,67.01
R,0.19,120,23.33,1.03,0.42,Alika Williams,13.1,675961,ATH,45,40.91,Changeup,CH,20.9,0.24,1814,74.37,85.3,74.07
R,0.13,114,32.46,-0.02,0.17,Alika Williams,12.45,675961,ATH,49.12,37.93,Slider,SL,39.39,0.07,2463.14,74.3,86.17,78.57
R,0.08,82,46.34,0.42,0.17,Alika Williams,8.95,675961,ATH,42.68,51.06,Sweeper,ST,45.24,0,2611.99,75.87,83.42,51.43
R,0.31,64,42.19,-0.5,-0.91,Alika Williams,6.99,675961,ATH,43.75,30.56,Curveball,CU,29.41,0.5,2682.53,62.28,79.5,21.43
R,0.33,40,37.5,-0.01,0.56,Alika Williams,4.37,675961,ATH,70,58.33,Cutter,FC,13.04,0.62,2406.75,75.01,88.94,57.14
R,0.45,22,9.09,0.34,0.32,Alika Williams,2.4,675961,ATH,18.18,22.22,Split-Finger,FS,25,0.5,1283.23,87.22,85.43,100
R,0.16,11,18.18,0.2,-0.43,Alika Williams,1.2,675961,ATH,27.27,25,Knuckle Curve,KC,0,0.67,2444.36,86.37,83.64,33.33
R,0,11,18.18,-0.92,-0.45,Alika Williams,1.2,675961,ATH,18.18,22.22,Slurve,SV,0,0,2375.73,41.4,82.09,0
R,0.15,4,25,-0.42,0.9,Alika Williams,0.44,675961,ATH,25,33.33,Other,FA,0,0,1516,83.1,70.3,0
R,0.4,3,0,0,0,Alika Williams,0.33,675961,ATH,0,33.33,Unknown,UNK,0,0,0,105.4,0,0
R,0,1,0,0.27,1.47,Alika Williams,0.11,675961,ATH,0,0,Eephus,EP,0,0,750,0,38.1,0
R,0.39,119,31.09,0.19,1.32,Brian Serven,43.12,661531,ATH,57.98,10,4-Seam Fastball,FF,28.33,0.29,2329.07,84.46,94.83,79.71
R,0.25,47,29.79,0.9,0.53,Brian Serven,17.03,661531,ATH,34.04,58.06,Changeup,CH,26.67,0.36,1828.36,80.02,85.01,75
R,0.26,36,36.11,-0.42,0.78,Brian Serven,13.04,661531,ATH,50,27.78,Sinker,SI,28.57,0,2286.86,86.3,93.5,50
R,0.16,20,45,0.43,0.18,Brian Serven,7.25,661531,ATH,45,54.55,Sweeper,ST,36.36,0,2645.2,76.5,83.26,55.56
R,0.2,19,31.58,0.01,0.47,Brian Serven,6.88,661531,ATH,68.42,0,Cutter,FC,0,0,2345.32,82.35,88.34,61.54
R,0.27,18,33.33,-0.78,-0.77,Brian Serven,6.52,661531,ATH,44.44,40,Curveball,CU,25,0,2688.89,82.6,79.63,50
R,0.22,15,20,0.16,0.02,Brian Serven,5.43,661531,ATH,26.67,9.09,Slider,SL,50,0,2367.6,90.3,85.57,25
R,0,2,0,-0.12,0.6,Brian Serven,0.72,661531,ATH,0,0,Split-Finger,FS,0,0,844,0,86,0
R,0.4,557,24.78,-0.61,1.25,Carlos Cortes,29.9,666126,ATH,49.01,31.34,4-Seam Fastball,FF,10.32,0.35,2316.54,83.64,94.64,59.71
R,0.31,360,30.28,-1.08,0.58,Carlos Cortes,19.32,666126,ATH,55.56,18.75,Sinker,SI,16.34,0.21,2193.27,82.44,94.77,61.5
R,0.24,239,24.69,-1.16,0.33,Carlos Cortes,12.83,666126,ATH,48.54,26.83,Changeup,CH,22.61,0.19,1781.48,81.55,86.46,70.69
R,0.3,191,31.41,0.13,0.05,Carlos Cortes,10.25,666126,ATH,49.74,27.08,Slider,SL,33.33,0.27,2407.21,84.89,85.88,67.37
R,0.13,124,25.81,0.82,-0.92,Carlos Cortes,6.66,666126,ATH,35.48,26.25,Curveball,CU,31.91,0.15,2532.85,84.54,80.44,59.09
R,0.39,124,25.81,0.09,0.69,Carlos Cortes,6.66,666126,ATH,50.81,22.95,Cutter,FC,27.59,0.24,2317.12,82.58,90.34,69.84
R,0.38,112,10.71,-0.89,0.15,Carlos Cortes,6.01,666126,ATH,37.5,18.57,Split-Finger,FS,16.33,0.14,1272.69,77.65,86.45,85.71
R,0.35,88,27.27,0.99,0.06,Carlos Cortes,4.72,666126,ATH,51.14,27.91,Sweeper,ST,28.89,0.3,2621.86,75.48,82.59,73.33
R,0.19,61,31.15,0.7,-1,Carlos Cortes,3.27,666126,ATH,40.98,38.89,Knuckle Curve,KC,40,0.35,2535.84,86.58,82.68,84
R,0.07,4,25,1.35,0.29,Carlos Cortes,0.21,666126,ATH,0,25,Unknown,UNK,0,0,2988,98.6,82.2,0
R,0,3,0,-1.38,-0.04,Carlos Cortes,0.16,666126,ATH,66.67,100,Forkball,FO,0,0,994.67,76.8,82.47,100
R,0.35,271,15.87,-0.62,1.29,Donovan Walton,25.42,622268,ATH,58.67,28.57,4-Seam Fastball,FF,8.18,0.37,2310.41,81.97,94.74,79.87
R,0.36,177,19.77,-1.16,0.36,Donovan Walton,16.6,622268,ATH,34.46,26.72,Changeup,CH,34.88,0.31,1827.82,76.48,86.92,90.16
R,0.4,153,18.95,-0.82,0.66,Donovan Walton,14.35,622268,ATH,56.86,37.88,Sinker,SI,9.78,0.23,2208.48,81.31,93.59,77.01
R,0.09,138,31.88,0.27,0.06,Donovan Walton,12.95,622268,ATH,42.03,32.5,Slider,SL,43.08,0,2443.3,75.19,86.36,67.24
R,0.48,99,24.24,0.15,0.66,Donovan Walton,9.29,622268,ATH,51.52,29.17,Cutter,FC,25.53,0.5,2396.02,80.57,89.7,64.71
R,0.27,96,29.17,0.86,0.08,Donovan Walton,9.01,622268,ATH,39.58,25.86,Sweeper,ST,39.47,0.31,2639.59,77.86,83.02,60.53
R,0.3,66,40.91,0.7,-0.79,Donovan Walton,6.19,622268,ATH,59.09,3.7,Curveball,CU,25,0.36,2572.61,91.46,80.87,38.46
R,0.19,51,27.45,-0.86,0.22,Donovan Walton,4.78,622268,ATH,47.06,37.04,Split-Finger,FS,34.38,0.08,1193.06,80.6,88.86,91.67
R,0.47,11,18.18,0.68,-0.66,Donovan Walton,1.03,622268,ATH,27.27,50,Knuckle Curve,KC,33.33,0.6,2558.36,91.85,81.79,66.67
R,0.33,3,0,0.37,1.44,Donovan Walton,0.28,622268,ATH,66.67,0,Eephus,EP,0,0,993.33,89.7,43.77,100
R,0.33,1,0,-0.46,0.38,Donovan Walton,0.09,622268,ATH,100,0,Other,FA,0,1,1376,79.8,66.1,100
R,0.33,556,27.52,0.01,1.31,Henry Bolte,27.2,703607,ATH,49.82,28.67,4-Seam Fastball,FF,28.07,0.25,2290.51,83.22,94.42,74.01
R,0.27,506,27.67,-0.59,0.71,Henry Bolte,24.76,703607,ATH,55.34,23.45,Sinker,SI,20.73,0.28,2182.2,83.43,94.42,68.93
R,0.3,287,29.97,0.14,0.04,Henry Bolte,14.04,703607,ATH,35.19,35.48,Slider,SL,40.97,0.31,2469.37,83.94,86.43,77.23
R,0.28,208,22.6,0.36,0.45,Henry Bolte,10.18,703607,ATH,35.1,25.93,Changeup,CH,36.73,0.33,1806.25,85.44,85.43,86.3
R,0.22,165,32.12,0.8,0.05,Henry Bolte,8.07,703607,ATH,36.97,38.46,Sweeper,ST,37.93,0.15,2613.2,83.29,83.24,77.05
R,0.39,120,30,0.06,0.7,Henry Bolte,5.87,703607,ATH,57.5,37.25,Cutter,FC,29.33,0.28,2427.28,84.33,89.06,81.16
R,0.45,86,39.53,-0.31,-0.85,Henry Bolte,4.21,703607,ATH,39.53,26.92,Curveball,CU,48.39,0.43,2694.7,89.83,80.07,50
R,0.26,71,25.35,-0.21,0.22,Henry Bolte,3.47,703607,ATH,39.44,32.56,Split-Finger,FS,42.11,0.13,1312.37,86.7,85.54,85.71
R,0.24,26,46.15,0.53,-0.66,Henry Bolte,1.27,703607,ATH,46.15,42.86,Knuckle Curve,KC,50,0.33,2378.38,93.87,83.41,50
R,0,8,25,-1.12,-0.48,Henry Bolte,0.39,703607,ATH,50,0,Slurve,SV,33.33,0,2484.38,0,82.05,75
R,0.56,7,28.57,0,0,Henry Bolte,0.34,703607,ATH,0,28.57,Unknown,UNK,50,1,0,62.3,0,0
R,0.17,4,0,-0.04,1.31,Henry Bolte,0.2,703607,ATH,25,66.67,Eephus,EP,0,0.67,950,82.93,44.42,100
R,0.3,503,21.47,0.05,1.31,Jacob Wilson,27.56,805779,ATH,51.49,38.52,4-Seam Fastball,FF,14.04,0.22,2298.3,80.45,94.09,73.75
R,0.3,469,20.68,-0.58,0.69,Jacob Wilson,25.7,805779,ATH,56.93,36.14,Sinker,SI,6.06,0.33,2197.54,81.92,94.55,71.54
R,0.24,279,23.66,0.16,0.14,Jacob Wilson,15.29,805779,ATH,41.94,46.91,Slider,SL,18.35,0.18,2415.1,77.31,86.32,70.09
R,0.22,168,21.43,0.45,0.35,Jacob Wilson,9.21,805779,ATH,35.12,59.63,Changeup,CH,15.6,0.23,1752.47,80.65,85.32,74.58
R,0.28,142,22.54,0.08,0.67,Jacob Wilson,7.78,805779,ATH,48.59,47.95,Cutter,FC,18.89,0.31,2334.62,80.92,89.99,79.71
R,0.27,135,28.89,0.95,-0.06,Jacob Wilson,7.4,805779,ATH,50.37,38.81,Sweeper,ST,15.15,0.25,2598.04,78.75,83.2,58.82
R,0.07,80,18.75,0,-0.9,Jacob Wilson,4.38,805779,ATH,37.5,42,Curveball,CU,5.26,0,2548.86,75.94,80.44,56.67
R,0.17,22,13.64,0.35,-0.74,Jacob Wilson,1.21,805779,ATH,18.18,5.56,Knuckle Curve,KC,33.33,0,2335.18,95.1,82.86,50
R,0.21,21,33.33,-0.82,0.2,Jacob Wilson,1.15,805779,ATH,23.81,68.75,Split-Finger,FS,31.25,0.08,1473.67,82.91,86.94,100
R,0,4,0,-1.25,-0.24,Jacob Wilson,0.22,805779,ATH,0,50,Slurve,SV,0,0,2654.25,75.7,81.7,0
R,0.06,1,0,0.01,1.3,Jacob Wilson,0.05,805779,ATH,0,100,Eephus,EP,0,0,1023,76.3,47,0
R,0,1,0,0,0,Jacob Wilson,0.05,805779,ATH,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.34,685,15.33,-0.34,1.3,Jeff McNeil,31.63,643446,ATH,55.33,26.47,4-Seam Fastball,FF,9.9,0.26,2287.58,80.36,94.44,82.59
R,0.27,385,13.77,-0.28,0.58,Jeff McNeil,17.77,643446,ATH,56.1,33.14,Sinker,SI,5.19,0.24,2166.7,82.24,93.49,81.02
R,0.28,277,19.49,-0.01,0.15,Jeff McNeil,12.79,643446,ATH,41.16,33.74,Slider,SL,19.86,0.12,2413,80.12,86.27,79.82
R,0.29,248,17.74,-1.01,0.34,Jeff McNeil,11.45,643446,ATH,40.32,47.97,Changeup,CH,19.75,0.24,1715.72,80.08,86.57,86
R,0.3,212,17.45,0.12,0.73,Jeff McNeil,9.79,643446,ATH,50.47,35.24,Cutter,FC,17.91,0.38,2376.45,80.87,90.6,90.65
R,0.37,122,22.13,0.47,-0.08,Jeff McNeil,5.63,643446,ATH,42.62,32.86,Sweeper,ST,23.81,0.38,2629.9,81.4,81.79,76.92
R,0.18,112,12.5,-0.92,0.13,Jeff McNeil,5.17,643446,ATH,34.82,50.68,Split-Finger,FS,12.86,0.18,1418.1,80.15,87.14,84.62
R,0.38,86,26.74,0.76,-0.87,Jeff McNeil,3.97,643446,ATH,43.02,28.57,Curveball,CU,21.95,0.5,2495.06,83.69,80.35,72.97
R,0.56,17,11.76,0.67,-1.08,Jeff McNeil,0.78,643446,ATH,29.41,25,Knuckle Curve,KC,0,0,2442.65,84.35,83.19,60
R,0.7,13,0,0,0,Jeff McNeil,0.6,643446,ATH,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.29,5,20,-0.03,1.22,Jeff McNeil,0.23,643446,ATH,60,0,Eephus,EP,0,0.5,1066.6,89.4,45.08,100
R,0,2,0,1.11,-0.01,Jeff McNeil,0.09,643446,ATH,0,0,Slow Curve,CS,0,0,2267,0,67.1,0
R,0,1,0,-1.07,-0.24,Jeff McNeil,0.05,643446,ATH,0,0,Forkball,FO,0,0,1077,0,80.2,0
R,0,1,0,-1.83,-0.66,Jeff McNeil,0.05,643446,ATH,0,0,Slurve,SV,0,0,2728,0,80.1,0
R,0.33,637,25.9,-0.05,1.28,Jonah Heim,35.79,641680,ATH,49.92,33.54,4-Seam Fastball,FF,18.9,0.21,2294.27,83.85,94.52,69.5
R,0.25,277,21.66,0.15,0.41,Jonah Heim,15.56,641680,ATH,35.38,34.08,Changeup,CH,25.19,0.23,1836.9,79.25,86.5,71.43
R,0.39,254,30.71,-0.21,0.7,Jonah Heim,14.27,641680,ATH,59.45,22.33,Sinker,SI,16.22,0.3,2226.74,87.29,94.29,58.28
R,0.29,176,32.95,0.05,0.74,Jonah Heim,9.89,641680,ATH,55.11,25.32,Cutter,FC,25.3,0.12,2406.72,79.71,89.99,64.95
R,0.2,152,32.24,-0.1,0.04,Jonah Heim,8.54,641680,ATH,43.42,47.67,Slider,SL,37.78,0.11,2518.51,78.35,86.69,74.24
R,0.18,109,22.94,0.56,0.05,Jonah Heim,6.12,641680,ATH,59.63,27.27,Sweeper,ST,18.03,0.15,2648.04,81.15,82.12,75.38
R,0.26,100,25,0.11,-0.86,Jonah Heim,5.62,641680,ATH,42,29.31,Curveball,CU,24.44,0.12,2660.66,83.59,79.43,66.67
R,0.38,39,15.38,-0.56,0.23,Jonah Heim,2.19,641680,ATH,38.46,54.17,Split-Finger,FS,19.23,0.23,1231.82,80.9,85.39,86.67
R,0.46,26,19.23,0.15,-0.67,Jonah Heim,1.46,641680,ATH,34.62,52.94,Knuckle Curve,KC,18.75,0.2,2398.69,90.58,82.02,77.78
R,0,4,25,-0.62,0.74,Jonah Heim,0.22,641680,ATH,25,33.33,Other,FA,0,0,1547.25,55.6,69.5,0
R,0.48,3,0,0.24,1.01,Jonah Heim,0.17,641680,ATH,0,33.33,Eephus,EP,0,0,1222,98.9,49.43,0
R,0.03,2,0,-1.22,-0.24,Jonah Heim,0.11,641680,ATH,100,0,Slurve,SV,0,0,2362,88.7,80.4,100
R,0.73,1,0,0.74,0.06,Jonah Heim,0.06,641680,ATH,0,0,Slow Curve,CS,0,0,1652,0,59.7,0
R,0.33,896,26.56,-0.36,1.25,Lawrence Butler,34.17,671732,ATH,56.58,20.57,4-Seam Fastball,FF,22.57,0.23,2302.91,84.18,94.87,71.6
R,0.29,425,26.59,-0.08,0.62,Lawrence Butler,16.21,671732,ATH,56.24,26.34,Sinker,SI,12.44,0.2,2200.04,83.22,93.98,60.25
R,0.27,302,21.52,-0.98,0.37,Lawrence Butler,11.52,671732,ATH,39.07,26.63,Changeup,CH,27.4,0.24,1797.74,77.28,86.52,82.2
R,0.42,255,26.67,-0.11,0.07,Lawrence Butler,9.73,671732,ATH,44.71,21.99,Slider,SL,36.36,0.31,2394.05,86.65,85.59,69.3
R,0.36,233,23.18,0.08,0.71,Lawrence Butler,8.89,671732,ATH,48.5,26.67,Cutter,FC,21.3,0.2,2375.07,80.46,89.72,67.26
R,0.21,182,26.37,0.06,0.01,Lawrence Butler,6.94,671732,ATH,48.9,23.66,Sweeper,ST,24.42,0.17,2622.3,78.1,81.45,71.91
R,0.15,145,31.72,0.42,-0.94,Lawrence Butler,5.53,671732,ATH,35.17,24.47,Curveball,CU,39.13,0.12,2599.45,79.01,79.97,45.1
R,0.27,110,21.82,-0.91,0.19,Lawrence Butler,4.2,671732,ATH,30,29.87,Split-Finger,FS,31.91,0.07,1302.36,82.24,85.64,72.73
R,0.17,44,31.82,0.55,-1.03,Lawrence Butler,1.68,671732,ATH,43.18,32,Knuckle Curve,KC,31.58,0.29,2543,86.3,82.88,57.89
R,0.47,10,0,0.05,1.34,Lawrence Butler,0.38,671732,ATH,0,80,Eephus,EP,0,0.6,1177.7,90.42,46,0
R,0.44,7,14.29,-1.15,-0.36,Lawrence Butler,0.27,671732,ATH,42.86,25,Slurve,SV,0,0.67,2579.57,75.9,81.5,100
R,0,7,0,0,0,Lawrence Butler,0.27,671732,ATH,0,28.57,Unknown,UNK,0,0,0,90.2,0,0
R,0.07,4,25,-1.08,-0.34,Lawrence Butler,0.15,671732,ATH,25,66.67,Forkball,FO,33.33,0,1089.25,56.9,83.15,100
R,0,2,0,1.44,-0.24,Lawrence Butler,0.08,671732,ATH,0,0,Slow Curve,CS,0,0,2405,0,68,0
R,0.35,434,24.88,0.1,1.34,Max Muncy,29.3,691777,ATH,46.77,31.6,4-Seam Fastball,FF,23.89,0.25,2275.55,84.13,93.91,75.37
R,0.32,247,29.15,-0.59,0.65,Max Muncy,16.68,691777,ATH,55.47,23.64,Sinker,SI,17.7,0.37,2184.51,82.97,93.92,63.5
R,0.25,231,41.56,0.04,0.12,Max Muncy,15.6,691777,ATH,46.32,45.16,Slider,SL,47.29,0.15,2439.9,85.64,85.18,68.22
R,0.29,173,28.32,0.68,0.43,Max Muncy,11.68,691777,ATH,42.77,38.38,Changeup,CH,36.46,0.18,1849.91,86.59,84.97,78.38
