H,K,R,BB,ER,HR,IP,date,f5_er,game_pk,pitches,stadium,strikes,home_away,game_score,pitcher_id,team_result,opponent_ABQ,opponent_HvL,opponent_HvR,opponent_OBR,opponent_OOR,opponent_OSI,opponent_RCV,opponent_wRC,pitcher_hand,pitcher_name,pitcher_team,batters_faced,opponent_PALS,opponent_team,opponent_wRC_lhh,opponent_wRC_rhh,opponent_ABQ_tier,opponent_OSI_tier
5,2,6,4,6,0,1.2,2026-05-14,7,823789,64,American Family Field,33,away,9.5,656288,L,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Griffin Canning,SDP,14,66.6,MIL,90.66,110.33,High,High
4,5,3,1,3,1,5,2026-05-19,3,823302,72,Petco Park,44,home,32.5,656288,L,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Griffin Canning,SDP,20,52.9,LAD,102.33,116.85,High,High
3,5,3,3,3,2,6.2,2026-05-25,1,823296,97,Petco Park,58,home,35,656288,L,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Griffin Canning,SDP,24,39.4,PHI,90.02,90.88,Low,Low
6,3,3,2,3,2,5,2026-05-31,3,822729,77,Nationals Park,47,away,23.5,656288,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Griffin Canning,SDP,21,58.8,WSN,120.73,108.28,Low,High
3,6,1,2,1,0,5,2026-06-06,1,823292,86,Petco Park,51,home,38.5,656288,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Griffin Canning,SDP,19,41,NYM,98.28,92.49,Low,Low
6,6,7,5,7,2,5,2026-06-12,7,824826,93,Oriole Park at Camden Yards,52,away,9.5,656288,L,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Griffin Canning,SDP,24,70.9,BAL,101.83,103.89,Low,Mid
5,3,2,2,2,0,4.1,2026-06-29,2,824662,75,Wrigley Field,40,away,28.1,656288,L,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Griffin Canning,SDP,20,60.1,CHC,120.8,107.53,Mid,High
7,5,2,0,2,0,4.2,2026-07-09,2,823277,74,Petco Park,48,home,27.6,656288,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Griffin Canning,SDP,20,31.8,ARI,111.22,86.84,Mid,Low
5,4,4,2,4,1,3.2,2026-07-18,4,824088,65,Kauffman Stadium,40,away,21.9,656288,L,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Griffin Canning,SDP,18,71.8,KCR,94.81,95.71,Mid,Mid
1,1,0,1,0,0,1,2026-04-24,3,824611,17,Rate Field,12,home,37.7,663542,W,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Bryan Hudson,CHW,4,58.8,WSN,120.73,108.28,Low,High
0,1,0,0,0,0,1,2026-04-26,0,824612,8,Rate Field,7,home,42.7,663542,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Bryan Hudson,CHW,3,58.8,WSN,120.73,108.28,Low,High
0,1,0,0,0,0,1.1,2026-05-23,9,823222,16,Oracle Park,11,away,43.6,663542,L,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Bryan Hudson,CHW,4,22.3,SFG,90.66,102.16,Low,Low
1,0,1,0,1,1,1,2026-06-14,1,824586,9,Rate Field,7,home,36.7,663542,W,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Bryan Hudson,CHW,4,52.9,LAD,102.33,116.85,High,High
1,2,0,0,0,0,1.2,2026-06-18,1,823533,27,Yankee Stadium,16,away,41.5,663542,W,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Bryan Hudson,CHW,6,85.4,NYY,104.01,104.61,Low,High
0,0,0,0,0,0,1,2026-07-11,0,824576,7,Rate Field,4,home,42.7,663542,W,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Bryan Hudson,CHW,3,19.5,ATH,98.82,101.18,Low,Low
4,2,2,3,2,0,2,2026-05-19,2,824112,39,Kauffman Stadium,22,home,23.4,663559,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Bailey Falter,KCR,12,32.7,BOS,114.11,86.76,Low,Low
9,0,7,0,7,3,2.1,2026-05-26,10,824106,45,Kauffman Stadium,33,home,2.3,663559,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Bailey Falter,KCR,16,85.4,NYY,104.01,104.61,Low,High
3,1,1,0,1,0,2,2026-04-12,1,823479,37,Citizens Bank Park,25,home,34.4,647315,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Zach Pop,PHI,9,31.8,ARI,111.22,86.84,Mid,Low
1,2,0,1,0,0,2.1,2026-04-26,0,822991,31,Tropicana Field,20,home,41.3,643377,W,39.7,45.81,47.07,33.8,44.02,47.1,67.6,108.59,R,Griffin Jax,TBR,8,40.8,MIN,91.91,108.59,Low,Low
1,2,0,1,0,0,2.2,2026-05-02,0,822988,45,Tropicana Field,29,home,42.2,643377,W,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Griffin Jax,TBR,10,22.3,SFG,90.66,102.16,Low,Low
4,3,3,1,2,0,4,2026-05-07,3,824767,59,Fenway Park,39,away,32.8,643377,W,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Griffin Jax,TBR,17,32.7,BOS,114.11,86.76,Low,Low
4,1,0,4,0,0,5,2026-05-13,0,822815,66,Rogers Centre,38,away,33.5,643377,L,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Griffin Jax,TBR,20,46.4,TOR,79.82,95.37,Mid,Low
3,6,1,1,1,1,5,2026-05-19,1,822979,62,Tropicana Field,41,home,39.5,643377,W,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Griffin Jax,TBR,18,70.9,BAL,101.83,103.89,Low,Mid
4,3,3,0,1,0,2,2026-05-26,6,824837,38,Oriole Park at Camden Yards,26,away,31.4,643377,L,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Griffin Jax,TBR,11,70.9,BAL,101.83,103.89,Low,Mid
7,5,6,1,6,3,4,2026-06-01,7,822974,72,Tropicana Field,50,home,12.8,643377,L,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Griffin Jax,TBR,19,35.5,DET,91.96,103.93,Low,Low
3,4,0,2,0,0,5,2026-06-07,0,823857,62,loanDepot park,37,away,40.5,643377,L,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Griffin Jax,TBR,17,61,MIA,91.81,103.14,Low,Low
5,5,1,0,0,0,5,2026-06-13,1,824019,63,Angel Stadium,44,away,38.5,643377,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Griffin Jax,TBR,20,21.5,LAA,99.61,94.72,Low,Low
4,5,2,0,2,2,5,2026-06-19,2,822966,69,Tropicana Field,47,home,35.5,643377,W,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Griffin Jax,TBR,18,58.8,WSN,120.73,108.28,Low,High
5,7,2,2,0,0,5,2026-06-24,2,822965,88,Tropicana Field,52,home,33.9,643377,W,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Griffin Jax,TBR,24,71.8,KCR,94.81,95.71,Mid,Mid
5,5,3,0,3,2,6,2026-06-30,3,824096,71,Kauffman Stadium,50,away,33.2,643377,W,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Griffin Jax,TBR,22,71.8,KCR,94.81,95.71,Mid,Mid
1,10,3,2,3,1,5,2026-07-06,3,822958,81,Tropicana Field,51,home,39.5,643377,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Griffin Jax,TBR,18,85.4,NYY,104.01,104.61,Low,High
4,3,1,3,1,0,5,2026-07-11,1,822953,69,Tropicana Field,41,home,33.5,643377,W,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Griffin Jax,TBR,21,22.9,SEA,92.3,104.4,Low,Low
8,6,7,1,7,1,5,2026-07-17,3,824766,85,Fenway Park,55,away,11.9,643377,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Griffin Jax,TBR,25,32.7,BOS,114.11,86.76,Low,Low
3,5,1,1,1,0,6,2026-07-22,1,822784,83,Rogers Centre,57,away,43.2,643377,W,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Griffin Jax,TBR,22,46.4,TOR,79.82,95.37,Mid,Low
5,10,2,3,1,0,5.2,2026-07-28,2,822949,93,Tropicana Field,62,home,32.3,643377,L,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Griffin Jax,TBR,24,20.3,TEX,113.78,102.73,Low,Low
4,8,3,0,1,1,5,2026-08-02,3,822943,82,Tropicana Field,59,home,38.5,643377,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Griffin Jax,TBR,21,64,CHW,100.84,104.1,Low,Mid
3,5,2,4,2,1,4.2,2026-03-29,2,823810,92,American Family Field,54,away,30.6,641743,L,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Anthony Kay,CHW,21,66.6,MIL,90.66,110.33,High,High
3,6,0,2,0,0,5.2,2026-04-09,0,824130,100,Kauffman Stadium,63,away,41.1,641743,W,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Anthony Kay,CHW,24,71.8,KCR,94.81,95.71,Mid,Mid
8,1,8,3,8,2,3.2,2026-04-22,8,825097,92,Chase Field,51,away,1.9,641743,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Anthony Kay,CHW,22,31.8,ARI,111.22,86.84,Mid,Low
7,2,4,2,4,0,4,2026-04-27,4,824609,90,Rate Field,51,home,16.6,641743,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Anthony Kay,CHW,22,21.5,LAA,99.61,94.72,Low,Low
7,5,3,1,2,2,5,2026-05-03,3,823307,86,Petco Park,53,away,24.5,641743,L,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Anthony Kay,CHW,21,47.7,SDP,86.5,97.75,Low,Mid
3,5,1,2,0,0,5,2026-05-09,1,824606,88,Rate Field,54,home,40.5,641743,W,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Anthony Kay,CHW,20,22.9,SEA,92.3,104.4,Low,Low
6,4,2,2,2,0,6,2026-05-14,1,824602,97,Rate Field,62,home,29,641743,W,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Anthony Kay,CHW,27,71.8,KCR,94.81,95.71,Mid,Mid
1,5,1,3,1,0,5.1,2026-05-19,1,823136,89,T-Mobile Park,57,away,42.2,641743,W,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Anthony Kay,CHW,22,22.9,SEA,92.3,104.4,Low,Low
5,5,1,1,1,1,6,2026-05-25,1,824598,94,Rate Field,62,home,35.6,641743,W,39.7,45.81,47.07,33.8,44.02,47.1,67.6,108.59,R,Anthony Kay,CHW,24,40.8,MIN,91.91,108.59,Low,Low
6,3,1,1,1,1,5,2026-05-30,1,824593,84,Rate Field,54,home,30.5,641743,W,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Anthony Kay,CHW,22,35.5,DET,91.96,103.93,Low,Low
7,4,6,2,6,2,4,2026-06-05,6,823455,87,Citizens Bank Park,50,away,11.8,641743,L,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Anthony Kay,CHW,21,39.4,PHI,90.02,90.88,Low,Low
4,7,2,1,2,0,5,2026-06-12,2,824588,89,Rate Field,55,home,34.3,641743,W,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Anthony Kay,CHW,22,52.9,LAD,102.33,116.85,High,High
6,2,4,1,4,1,4,2026-06-17,9,823536,86,Yankee Stadium,51,away,21.2,641743,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Anthony Kay,CHW,21,85.4,NYY,104.01,104.61,Low,High
3,8,0,2,0,0,6,2026-06-22,0,824585,101,Rate Field,69,home,42.6,641743,W,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Anthony Kay,CHW,24,39,CLE,85.58,94.75,Mid,Low
7,2,5,1,3,0,3.2,2026-06-28,5,824580,73,Rate Field,44,home,20.3,641743,L,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Anthony Kay,CHW,21,71.8,KCR,94.81,95.71,Mid,Mid
1,2,1,2,1,0,4,2026-07-03,1,824417,48,Progressive Field,27,away,41.8,641743,L,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Anthony Kay,CHW,14,39,CLE,85.58,94.75,Mid,Low
4,4,2,2,2,1,5.1,2026-07-09,2,824577,92,Rate Field,56,home,32.8,641743,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Anthony Kay,CHW,22,32.7,BOS,114.11,86.76,Low,Low
2,5,2,3,2,1,4,2026-07-17,3,822789,83,Rogers Centre,47,away,32.6,641743,W,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Anthony Kay,CHW,19,46.4,TOR,79.82,95.37,Mid,Low
5,4,2,2,2,1,5,2026-07-22,2,822873,79,Globe Life Field,50,away,28.9,641743,W,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Anthony Kay,CHW,22,20.3,TEX,113.78,102.73,Low,Low
5,7,3,1,3,0,5.1,2026-07-28,3,824569,97,Rate Field,67,home,30.8,641743,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Anthony Kay,CHW,23,85.4,NYY,104.01,104.61,Low,High
7,3,0,1,0,0,6.1,2026-08-02,0,822943,89,Tropicana Field,60,away,34.1,641743,W,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Anthony Kay,CHW,27,28.8,TBR,94.03,110.23,High,Mid
6,4,2,1,2,1,6,2026-08-08,0,824565,83,Rate Field,53,home,30.6,641743,W,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Anthony Kay,CHW,25,39,CLE,85.58,94.75,Mid,Low
4,9,1,2,1,1,6,2026-03-31,1,825107,93,Chase Field,60,away,37.2,663554,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Casey Mize,DET,22,31.8,ARI,111.22,86.84,Mid,Low
7,4,5,3,5,1,4.1,2026-04-06,5,823728,90,Target Field,58,away,13.7,663554,L,39.7,45.81,47.07,33.8,44.02,47.1,67.6,108.59,R,Casey Mize,DET,24,40.8,MIN,91.91,108.59,Low,Low
6,5,1,1,1,0,5.2,2026-04-11,1,824294,74,Comerica Park,48,home,33.3,663554,W,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Casey Mize,DET,25,61,MIA,91.81,103.14,Low,Low
3,7,0,1,0,0,6.2,2026-04-17,0,824778,94,Fenway Park,58,away,46.4,663554,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Casey Mize,DET,23,32.7,BOS,114.11,86.76,Low,Low
3,7,1,3,1,0,6,2026-04-22,1,824286,88,Comerica Park,54,home,39.2,663554,W,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Casey Mize,DET,23,66.6,MIL,90.66,110.33,High,High
3,3,2,1,2,0,2.1,2026-04-28,2,824931,34,Truist Park,25,away,31.3,663554,L,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Casey Mize,DET,11,77.1,ATL,91.48,104.62,Mid,Mid
2,4,0,0,0,0,6,2026-05-16,0,824278,71,Comerica Park,51,home,50.2,663554,L,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Casey Mize,DET,19,46.4,TOR,79.82,95.37,Mid,Low
4,4,2,0,2,0,6.2,2026-05-21,2,824274,95,Comerica Park,60,home,42,663554,L,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Casey Mize,DET,24,39,CLE,85.58,94.75,Mid,Low
2,6,0,1,0,0,4,2026-05-27,0,824270,58,Comerica Park,37,home,42.8,663554,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Casey Mize,DET,14,21.5,LAA,99.61,94.72,Low,Low
6,3,3,1,3,1,4.2,2026-06-17,3,824178,86,Daikin Park,52,away,25.6,663554,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Casey Mize,DET,21,25.3,HOU,97.68,105.24,Low,Low
8,6,4,1,4,1,5.2,2026-06-23,1,824262,97,Comerica Park,65,home,20.3,663554,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Casey Mize,DET,25,85.4,NYY,104.01,104.61,Low,High
1,10,0,0,0,0,7,2026-06-29,0,823529,88,Yankee Stadium,58,away,55.9,663554,W,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Casey Mize,DET,22,85.4,NYY,104.01,104.61,Low,High
5,4,2,2,2,1,6.2,2026-07-05,2,822879,94,Globe Life Field,66,away,34,663554,W,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Casey Mize,DET,27,20.3,TEX,113.78,102.73,Low,Low
5,5,4,2,3,0,5.2,2026-07-11,4,824249,97,Comerica Park,62,home,30.3,663554,L,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Casey Mize,DET,24,39.4,PHI,90.02,90.88,Low,Low
5,5,1,1,1,0,3.1,2026-07-19,2,824007,74,Angel Stadium,46,away,30,663554,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Casey Mize,DET,16,21.5,LAA,99.61,94.72,Low,Low
3,3,1,0,1,0,6,2026-07-25,1,824244,85,Comerica Park,56,home,45.2,663554,L,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Casey Mize,DET,21,71.8,KCR,94.81,95.71,Mid,Mid
9,1,8,3,8,1,3.1,2026-08-05,8,825052,77,Chase Field,47,away,-1,663554,,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Casey Mize,DET,22,31.8,ARI,111.22,86.84,Mid,Low
5,6,2,2,2,1,6,2026-08-10,2,823265,83,Petco Park,56,home,32.2,663554,,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Casey Mize,DET,24,66.6,MIL,90.66,110.33,High,High
2,4,0,2,0,0,3.2,2026-05-24,0,823861,59,loanDepot park,37,home,39.9,663969,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Tyler Phillips,MIA,16,41,NYM,98.28,92.49,Low,Low
6,2,3,1,3,0,5,2026-05-30,3,823622,72,Citi Field,43,away,27.5,663969,L,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Tyler Phillips,MIA,21,41,NYM,98.28,92.49,Low,Low
2,5,0,2,0,0,5,2026-06-11,0,823855,70,loanDepot park,41,home,43.5,663969,W,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Tyler Phillips,MIA,18,31.8,ARI,111.22,86.84,Mid,Low
6,4,8,3,8,3,4,2026-06-16,8,823451,79,Citizens Bank Park,48,away,7.8,663969,L,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Tyler Phillips,MIA,21,39.4,PHI,90.02,90.88,Low,Low
5,4,2,3,2,1,6,2026-06-22,2,823851,89,loanDepot park,60,home,30.2,663969,L,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Tyler Phillips,MIA,24,20.3,TEX,113.78,102.73,Low,Low
6,1,2,0,2,1,7.1,2026-06-28,2,823037,97,Busch Stadium,63,away,36.8,663969,L,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Tyler Phillips,MIA,27,34.9,STL,94.52,93.84,Low,Low
7,2,5,2,5,1,3.1,2026-07-03,5,824982,71,Sutter Health Park,49,away,13,663969,W,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Tyler Phillips,MIA,18,19.5,ATH,98.82,101.18,Low,Low
4,3,0,2,0,0,5,2026-07-08,0,823848,71,loanDepot park,40,home,36.9,663969,W,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Tyler Phillips,MIA,21,22.9,SEA,92.3,104.4,Low,Low
2,1,2,1,2,0,1,2026-07-12,3,823842,26,loanDepot park,17,home,30.7,663969,L,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Tyler Phillips,MIA,6,39,CLE,85.58,94.75,Mid,Low
5,2,3,1,2,1,4.1,2026-07-21,5,824165,68,Daikin Park,44,away,29.7,663969,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Tyler Phillips,MIA,18,25.3,HOU,97.68,105.24,Low,Low
3,5,2,2,2,1,5,2026-07-27,2,823839,76,loanDepot park,50,home,34.9,663969,W,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Tyler Phillips,MIA,20,39.4,PHI,90.02,90.88,Low,Low
6,3,2,0,2,1,5,2026-08-01,2,823594,65,Citi Field,44,away,30.5,663969,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Tyler Phillips,MIA,21,41,NYM,98.28,92.49,Low,Low
5,4,1,1,1,1,4,2026-08-07,1,823836,61,loanDepot park,45,home,30.8,663969,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Tyler Phillips,MIA,18,21.5,LAA,99.61,94.72,Low,Low
8,3,2,1,2,1,4.1,2026-03-27,2,824216,86,Daikin Park,53,away,20.7,579328,W,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Yusei Kikuchi,LAA,22,25.3,HOU,97.68,105.24,Low,Low
6,5,5,4,5,0,5.1,2026-04-01,5,824698,91,Wrigley Field,62,away,18.4,579328,L,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Yusei Kikuchi,LAA,26,60.1,CHC,120.8,107.53,Mid,High
6,8,4,1,4,0,5,2026-04-07,4,824051,97,Angel Stadium,60,home,25.5,579328,L,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Yusei Kikuchi,LAA,22,77.1,ATL,91.48,104.62,Mid,Mid
4,3,4,4,4,2,3.1,2026-04-13,7,823563,82,Yankee Stadium,50,away,19,579328,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Yusei Kikuchi,LAA,19,85.4,NYY,104.01,104.61,Low,High
4,8,0,1,0,0,6,2026-04-18,0,824049,86,Angel Stadium,56,home,41.6,579328,L,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Yusei Kikuchi,LAA,22,47.7,SDP,86.5,97.75,Low,Mid
5,5,5,2,5,0,5,2026-04-24,5,824124,90,Kauffman Stadium,60,away,24.5,579328,L,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Yusei Kikuchi,LAA,22,71.8,KCR,94.81,95.71,Mid,Mid
2,1,0,1,0,0,2,2026-04-29,1,824608,35,Rate Field,19,away,37.4,579328,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Yusei Kikuchi,LAA,9,64,CHW,100.84,104.1,Low,Mid
3,2,3,3,3,1,4,2026-04-10,3,822997,88,Tropicana Field,50,away,28.2,661563,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Luis Gil,NYY,19,28.8,TBR,94.03,110.23,High,Mid
5,5,4,2,4,3,5,2026-04-15,4,823561,83,Yankee Stadium,48,home,23.5,661563,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Luis Gil,NYY,22,21.5,LAA,99.61,94.72,Low,Low
2,2,0,3,0,0,6.1,2026-04-21,0,824773,83,Fenway Park,47,away,44.5,661563,W,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Luis Gil,NYY,24,32.7,BOS,114.11,86.76,Low,Low
5,0,6,3,6,2,4,2026-04-26,7,824202,83,Daikin Park,48,away,15.2,661563,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Luis Gil,NYY,20,25.3,HOU,97.68,105.24,Low,Low
4,1,3,1,3,1,4,2026-03-29,3,824864,56,Oriole Park at Camden Yards,37,away,29.8,641927,L,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Bailey Ober,MIN,17,70.9,BAL,101.83,103.89,Low,Mid
4,4,3,2,3,0,4,2026-04-03,3,823732,82,Target Field,45,home,28.8,641927,W,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Bailey Ober,MIN,18,28.8,TBR,94.03,110.23,High,Mid
5,2,2,1,2,0,5.2,2026-04-08,0,823726,99,Target Field,64,home,34.3,641927,W,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Bailey Ober,MIN,24,35.5,DET,91.96,103.93,Low,Low
7,7,4,1,4,1,6,2026-04-13,3,823725,95,Target Field,68,home,23.6,641927,W,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Bailey Ober,MIN,26,32.7,BOS,114.11,86.76,Low,Low
3,10,1,4,0,0,6.1,2026-04-19,1,823718,102,Target Field,61,home,40.1,641927,L,32.7,55.84,35.37,40.9,40.4,35.4,31,83.8,R,Bailey Ober,MIN,26,40,CIN,106.31,83.8,Low,Low
3,3,2,2,2,1,6,2026-04-25,2,822989,83,Tropicana Field,50,away,37.6,641927,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Bailey Ober,MIN,22,28.8,TBR,94.03,110.23,High,Mid
4,2,1,2,1,1,6,2026-04-30,1,823714,88,Target Field,57,home,37.2,641927,W,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Bailey Ober,MIN,24,46.4,TOR,79.82,95.37,Mid,Low
6,3,5,2,5,1,5,2026-05-06,3,822740,82,Nationals Park,52,away,20.5,641927,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Bailey Ober,MIN,23,58.8,WSN,120.73,108.28,Low,High
2,7,0,0,0,0,9,2026-05-12,0,823712,89,Target Field,64,home,58.3,641927,W,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Bailey Ober,MIN,29,61,MIA,91.81,103.14,Low,Low
6,1,3,2,3,2,5,2026-05-17,3,823708,77,Target Field,46,home,23.5,641927,W,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Bailey Ober,MIN,23,66.6,MIL,90.66,110.33,High,High
7,3,4,0,4,2,5,2026-05-24,4,824759,82,Fenway Park,59,away,22.5,641927,W,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Bailey Ober,MIN,22,32.7,BOS,114.11,86.76,Low,Low
12,3,8,1,7,3,4.2,2026-05-30,8,823375,97,PNC Park,72,away,-2.4,641927,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Bailey Ober,MIN,27,56.1,PIT,92.67,113.86,Low,Mid
3,5,1,1,1,1,5,2026-07-09,1,823683,74,Target Field,48,home,39.5,641927,L,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Bailey Ober,MIN,19,39,CLE,85.58,94.75,Mid,Low
5,7,2,2,2,0,5.1,2026-07-17,1,824655,88,Wrigley Field,56,away,31.4,641927,W,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Bailey Ober,MIN,21,60.1,CHC,120.8,107.53,Mid,High
8,2,4,1,4,0,4,2026-07-22,4,824408,89,Progressive Field,57,away,16.8,641927,W,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Bailey Ober,MIN,21,39,CLE,85.58,94.75,Mid,Low
4,3,3,2,2,1,6,2026-07-30,3,823674,79,Target Field,52,home,35.2,641927,W,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Bailey Ober,MIN,24,71.8,KCR,94.81,95.71,Mid,Mid
6,0,3,0,3,0,6,2026-08-06,2,824080,74,Kauffman Stadium,50,away,32.2,641927,W,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Bailey Ober,MIN,23,71.8,KCR,94.81,95.71,Mid,Mid
