H,K,R,BB,ER,HR,IP,date,f5_er,game_pk,pitches,stadium,strikes,home_away,game_score,pitcher_id,team_result,opponent_ABQ,opponent_HvL,opponent_HvR,opponent_OBR,opponent_OOR,opponent_OSI,opponent_RCV,opponent_wRC,pitcher_hand,pitcher_name,pitcher_team,batters_faced,opponent_PALS,opponent_team,opponent_wRC_lhh,opponent_wRC_rhh,opponent_ABQ_tier,opponent_OSI_tier
5,1,8,3,4,2,3.2,2026-04-28,8,823636,84,Citi Field,46,away,18.9,641793,L,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Zack Littell,WSN,20,34.1,NYM,95.76,87.62,Low,Low
2,3,0,2,0,0,5,2026-05-15,0,822739,87,Nationals Park,49,home,42.9,641793,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Zack Littell,WSN,20,68,BAL,87.7,107.23,Low,Mid
5,3,2,0,2,1,5,2026-05-20,2,822735,60,Nationals Park,41,home,33.5,641793,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Zack Littell,WSN,20,34.1,NYM,95.76,87.62,Low,Low
5,5,2,2,2,0,6,2026-05-31,0,822729,84,Nationals Park,55,home,33.2,641793,W,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Zack Littell,WSN,24,68.3,SDP,85,90.51,Low,Low
2,4,1,1,1,0,5,2026-06-06,1,825075,64,Chase Field,42,away,42.9,641793,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Zack Littell,WSN,19,28.7,ARI,109.96,80.93,Mid,Low
4,0,5,1,5,1,1.2,2026-06-12,8,822726,56,Nationals Park,43,home,19.5,641793,L,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Zack Littell,WSN,10,19.5,SEA,84.27,108.79,Low,Low
7,2,4,2,4,4,5,2026-06-17,4,822721,99,Nationals Park,63,home,16.5,641793,L,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Zack Littell,WSN,24,64.3,KCR,89.22,93.6,Mid,Mid
3,3,2,2,2,1,5,2026-06-28,2,824821,82,Oriole Park at Camden Yards,53,away,35.5,641793,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Zack Littell,WSN,20,68,BAL,87.7,107.23,Low,Mid
4,6,2,0,2,1,6,2026-06-13,2,823616,84,Citi Field,59,home,39.2,640455,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Sean Manaea,NYM,22,52.5,ATL,94.66,100.54,Low,Low
6,5,3,1,2,0,5.1,2026-06-18,3,823448,95,Citizens Bank Park,63,away,29.8,640455,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Sean Manaea,NYM,23,46.1,PHI,83.01,96.62,Low,Low
6,4,4,2,3,0,3,2026-06-24,4,823611,86,Citi Field,57,home,20.1,640455,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Sean Manaea,NYM,19,58.7,CHC,116.95,106.21,Mid,High
3,4,2,2,2,0,5.2,2026-06-29,2,822792,90,Rogers Centre,56,away,37.7,640455,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Sean Manaea,NYM,23,49.7,TOR,83.66,95.72,Mid,Low
6,4,6,1,6,2,5,2026-07-04,6,824903,108,Truist Park,72,away,18.3,640455,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Sean Manaea,NYM,24,52.5,ATL,94.66,100.54,Low,Low
3,3,2,3,2,0,5,2026-03-27,2,822839,84,Rogers Centre,52,away,34.5,622663,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Luis Severino,ATH,20,49.7,TOR,83.66,95.72,Mid,Low
4,7,4,5,4,0,3.1,2026-04-01,5,824940,91,Truist Park,49,away,19,622663,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Luis Severino,ATH,18,52.5,ATL,94.66,100.54,Low,Low
4,7,2,5,2,0,5,2026-04-08,2,823564,100,Yankee Stadium,54,away,27.5,622663,W,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Luis Severino,ATH,22,81.3,NYY,109.64,105.07,Low,Mid
6,7,4,3,4,2,6,2026-04-13,4,825024,94,Sutter Health Park,61,home,22.2,622663,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Luis Severino,ATH,26,39.8,TEX,106.18,99.97,Low,Low
5,3,5,4,5,2,5.1,2026-04-18,5,825020,96,Sutter Health Park,57,home,18.2,622663,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Luis Severino,ATH,25,60.7,CHW,107.53,105.42,Low,Mid
6,5,1,1,1,0,6.2,2026-04-24,1,822909,98,Globe Life Field,67,away,36,622663,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Luis Severino,ATH,26,39.8,TEX,106.18,99.97,Low,Low
4,8,1,2,1,0,7,2026-04-29,1,825015,103,Sutter Health Park,71,home,40.9,622663,W,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Luis Severino,ATH,25,64.3,KCR,89.22,93.6,Mid,Mid
7,3,1,2,1,1,5,2026-05-05,1,823469,102,Citizens Bank Park,61,away,25.5,622663,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Luis Severino,ATH,24,46.1,PHI,83.01,96.62,Low,Low
6,4,2,4,2,0,5.1,2026-05-10,1,824845,102,Oriole Park at Camden Yards,61,away,24.4,622663,L,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Luis Severino,ATH,25,68,BAL,87.7,107.23,Low,Mid
10,7,5,2,5,2,6,2026-05-16,5,825007,96,Sutter Health Park,69,home,10.2,622663,L,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Luis Severino,ATH,30,38.9,SFG,94.93,103.7,Low,Low
3,10,2,0,2,1,7,2026-05-21,2,824031,97,Angel Stadium,73,away,44.9,622663,W,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Luis Severino,ATH,23,25.9,LAA,97.28,95.99,Low,Low
3,1,4,0,0,1,1,2026-05-29,7,825002,23,Sutter Health Park,15,home,32.7,622663,L,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Luis Severino,ATH,7,81.3,NYY,109.64,105.07,Low,Mid
2,4,3,5,3,0,4.1,2026-05-10,3,823793,78,American Family Field,42,away,29.1,607074,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Carlos Rodon,NYY,21,58.9,MIL,90.64,110.31,High,Mid
3,6,3,3,2,0,3.2,2026-05-16,5,823627,88,Citi Field,55,away,30.9,607074,L,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Carlos Rodon,NYY,17,34.1,NYM,95.76,87.62,Low,Low
3,7,1,3,1,0,5,2026-05-21,1,823545,95,Yankee Stadium,60,home,36.5,607074,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Carlos Rodon,NYY,21,49.7,TOR,83.66,95.72,Mid,Low
4,3,1,2,1,1,6,2026-05-29,1,825002,93,Sutter Health Park,56,away,37.2,607074,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Carlos Rodon,NYY,22,32.8,ATH,105.76,101.86,Low,Low
2,7,1,3,1,0,6,2026-06-04,1,823542,96,Yankee Stadium,59,home,42.2,607074,W,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Carlos Rodon,NYY,23,35.2,CLE,86.25,95.78,Low,Low
4,7,3,3,3,1,6,2026-06-10,3,824428,96,Progressive Field,58,away,31.2,607074,W,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Carlos Rodon,NYY,25,35.2,CLE,86.25,95.78,Low,Low
7,7,3,1,3,1,5,2026-06-17,3,823536,99,Yankee Stadium,65,home,23.5,607074,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Carlos Rodon,NYY,22,60.7,CHW,107.53,105.42,Low,Mid
6,5,3,2,3,0,5.1,2026-06-23,2,824262,87,Comerica Park,55,away,26.4,607074,W,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Carlos Rodon,NYY,22,38.9,DET,97.33,99.52,Low,Low
1,6,2,4,0,0,5,2026-06-28,2,824744,96,Fenway Park,55,away,42.5,607074,L,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Carlos Rodon,NYY,21,28.3,BOS,108.96,85.27,Low,Low
5,7,3,2,3,2,5,2026-03-28,3,823488,91,Citizens Bank Park,62,home,26.5,605400,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Aaron Nola,PHI,22,39.8,TEX,106.18,99.97,Low,Low
5,9,1,1,1,0,6.1,2026-04-03,1,824377,95,Coors Field,63,away,38.1,605400,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Aaron Nola,PHI,25,24.7,COL,80.91,99.37,Low,Low
5,3,3,1,3,1,6,2026-04-08,0,823234,84,Oracle Park,49,away,32.2,605400,L,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Aaron Nola,PHI,23,38.9,SFG,94.93,103.7,Low,Low
8,5,3,2,3,0,5,2026-04-14,3,823478,87,Citizens Bank Park,59,home,19.5,605400,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Aaron Nola,PHI,23,58.7,CHC,116.95,106.21,Mid,High
6,5,5,4,5,1,4.1,2026-04-20,5,824692,88,Wrigley Field,46,away,14.7,605400,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Aaron Nola,PHI,22,58.7,CHC,116.95,106.21,Mid,High
7,6,6,3,6,2,4.2,2026-04-26,6,824934,101,Truist Park,60,away,11.6,605400,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Aaron Nola,PHI,25,52.5,ATL,94.66,100.54,Low,Low
5,5,0,0,0,0,6,2026-05-04,0,823874,94,loanDepot park,61,away,41.2,605400,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Aaron Nola,PHI,21,48.8,MIA,98.68,104.55,Low,Low
6,4,3,2,3,1,4.2,2026-05-09,3,823468,94,Citizens Bank Park,63,home,23.6,605400,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Aaron Nola,PHI,22,24.7,COL,80.91,99.37,Low,Low
6,2,6,3,6,2,3.2,2026-05-15,7,823384,80,PNC Park,47,away,11.9,605400,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Aaron Nola,PHI,18,65.2,PIT,89.1,116.53,Low,High
8,5,4,0,4,0,5,2026-05-20,4,823462,77,Citizens Bank Park,55,home,21.5,605400,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Aaron Nola,PHI,23,41.2,CIN,102.46,83.46,Low,Low
3,5,2,0,2,1,6,2026-05-26,2,823294,80,Petco Park,54,away,42.2,605400,W,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Aaron Nola,PHI,21,68.3,SDP,85,90.51,Low,Low
4,8,2,0,2,1,5,2026-06-02,2,823460,95,Citizens Bank Park,67,home,36.5,605400,W,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Aaron Nola,PHI,19,68.3,SDP,85,90.51,Low,Low
6,4,5,4,5,0,4.1,2026-06-07,5,823453,98,Citizens Bank Park,59,home,15.7,605400,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Aaron Nola,PHI,23,60.7,CHW,107.53,105.42,Low,Mid
6,3,3,2,3,2,4.2,2026-06-13,3,823776,85,American Family Field,54,away,22.6,605400,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Aaron Nola,PHI,22,58.9,MIL,90.64,110.31,High,Mid
7,6,3,1,2,2,5,2026-06-18,3,823448,97,Citizens Bank Park,63,home,24.5,605400,L,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Aaron Nola,PHI,24,34.1,NYM,95.76,87.62,Low,Low
3,5,2,2,2,2,5,2026-06-24,2,822719,86,Nationals Park,54,away,33.9,605400,W,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Aaron Nola,PHI,21,67.8,WSN,115.93,102.57,Low,Mid
8,5,8,2,7,2,4.1,2026-06-29,8,823444,86,Citizens Bank Park,52,home,7.7,605400,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Aaron Nola,PHI,23,65.2,PIT,89.1,116.53,Low,High
7,7,3,0,3,0,7,2026-07-05,3,824091,98,Kauffman Stadium,68,away,31.9,605400,L,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Aaron Nola,PHI,28,64.3,KCR,89.22,93.6,Mid,Mid
4,6,2,0,2,2,5,2026-03-31,2,823807,67,American Family Field,45,home,35.5,605540,W,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Brandon Woodruff,MIL,19,28.6,TBR,89.84,112.64,High,Mid
8,4,5,2,5,0,5.2,2026-04-06,5,824783,94,Fenway Park,58,away,16.7,605540,W,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Brandon Woodruff,MIL,27,28.3,BOS,108.96,85.27,Low,Low
3,6,2,1,1,1,6,2026-04-12,2,823804,70,American Family Field,50,home,42.2,605540,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Brandon Woodruff,MIL,23,67.8,WSN,115.93,102.57,Low,Mid
3,4,1,1,1,0,7,2026-04-18,1,823882,92,loanDepot park,70,away,45.9,605540,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Brandon Woodruff,MIL,25,48.8,MIA,98.68,104.55,Low,Low
5,3,3,2,3,1,5,2026-04-24,3,823800,71,American Family Field,50,home,27.5,605540,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Brandon Woodruff,MIL,21,65.2,PIT,89.1,116.53,Low,High
1,2,0,1,0,0,1.1,2026-04-30,1,823795,21,American Family Field,12,home,38.6,605540,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Brandon Woodruff,MIL,6,28.7,ARI,109.96,80.93,Mid,Low
1,10,0,0,0,0,6,2026-06-22,0,824502,79,Great American Ball Park,53,away,53.2,605540,W,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Brandon Woodruff,MIL,19,41.2,CIN,102.46,83.46,Low,Low
1,6,0,2,0,0,5.2,2026-06-28,0,823769,84,American Family Field,57,home,48.3,605540,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Brandon Woodruff,MIL,20,58.7,CHC,116.95,106.21,Mid,High
2,6,3,1,3,1,3.2,2026-07-04,3,825063,61,Chase Field,44,away,34.9,605540,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Brandon Woodruff,MIL,14,28.7,ARI,109.96,80.93,Mid,Low
5,2,2,2,2,0,4.1,2026-03-27,2,823893,81,loanDepot park,53,away,28.1,607536,L,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Kyle Freeland,COL,21,48.8,MIA,98.68,104.55,Low,Low
5,6,1,1,1,0,5,2026-04-01,1,822835,88,Rogers Centre,60,away,33.3,607536,W,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Kyle Freeland,COL,22,49.7,TOR,83.66,95.72,Mid,Low
3,5,1,1,1,1,6.1,2026-04-07,1,824375,81,Coors Field,55,home,42.5,607536,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Kyle Freeland,COL,24,43.4,HOU,99.04,103.69,Low,Low
5,4,4,1,4,1,5,2026-04-28,4,824526,79,Great American Ball Park,52,away,27.5,607536,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Kyle Freeland,COL,20,41.2,CIN,102.46,83.46,Low,Low
8,7,6,3,6,2,4.1,2026-05-03,6,824364,98,Coors Field,66,home,7.7,607536,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Kyle Freeland,COL,24,52.5,ATL,94.66,100.54,Low,Low
10,4,7,0,6,3,5,2026-05-09,7,823468,87,Citizens Bank Park,64,away,8.5,607536,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Kyle Freeland,COL,25,46.1,PHI,83.01,96.62,Low,Low
8,3,7,4,7,0,3.2,2026-05-15,7,824360,81,Coors Field,50,home,3.9,607536,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Kyle Freeland,COL,22,28.7,ARI,109.96,80.93,Mid,Low
7,4,3,2,3,2,4.2,2026-05-20,3,824355,89,Coors Field,56,home,19.6,607536,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Kyle Freeland,COL,22,39.8,TEX,106.18,99.97,Low,Low
9,4,8,0,8,3,4,2026-05-26,10,823949,81,UNIQLO Field at Dodger Stadium,56,away,4.2,607536,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Kyle Freeland,COL,22,62,LAD,108.29,120.6,High,High
7,4,6,1,5,1,5.2,2026-06-01,6,824027,91,Angel Stadium,62,away,21.3,607536,W,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Kyle Freeland,COL,28,25.9,LAA,97.28,95.99,Low,Low
7,2,3,1,3,0,5,2026-06-07,1,824349,89,Coors Field,58,home,24.5,607536,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Kyle Freeland,COL,22,58.9,MIL,90.64,110.31,High,Mid
10,4,6,0,6,1,5.2,2026-06-13,4,824995,95,Las Vegas Ballpark,61,away,12.3,607536,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Kyle Freeland,COL,27,32.8,ATH,105.76,101.86,Low,Low
4,8,2,0,2,0,7.1,2026-06-19,0,824345,81,Coors Field,57,home,43.8,607536,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Kyle Freeland,COL,26,65.2,PIT,89.1,116.53,Low,High
11,4,6,1,6,2,6,2026-06-24,6,824341,81,Coors Field,61,home,7.2,607536,W,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Kyle Freeland,COL,29,28.3,BOS,108.96,85.27,Low,Low
6,7,2,1,2,0,5,2026-07-01,2,824337,85,Coors Field,55,home,29.5,607536,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Kyle Freeland,COL,21,48.8,MIA,98.68,104.55,Low,Low
5,5,2,1,2,0,4,2026-03-28,3,823241,80,Oracle Park,50,home,29.8,641816,L,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Tyler Mahle,SFG,17,81.3,NYY,109.64,105.07,Low,Mid
8,4,5,2,5,2,5,2026-04-03,5,823240,91,Oracle Park,58,home,13.5,641816,L,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Tyler Mahle,SFG,23,34.1,NYM,95.76,87.62,Low,Low
3,6,0,4,0,0,5.2,2026-04-08,0,823234,94,Oracle Park,56,home,38.3,641816,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Tyler Mahle,SFG,24,46.1,PHI,83.01,96.62,Low,Low
8,6,8,5,8,4,4,2026-04-15,8,824532,89,Great American Ball Park,49,away,-3.2,641816,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Tyler Mahle,SFG,24,41.2,CIN,102.46,83.46,Low,Low
3,5,0,2,0,0,7,2026-04-22,0,823231,91,Oracle Park,63,home,45.9,641816,W,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Tyler Mahle,SFG,26,62,LAD,108.29,120.6,High,High
6,3,5,3,5,0,5,2026-04-28,1,823473,82,Citizens Bank Park,46,away,19.5,641816,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Tyler Mahle,SFG,22,46.1,PHI,83.01,96.62,Low,Low
4,5,0,1,0,0,5.1,2026-05-03,0,822987,92,Tropicana Field,62,away,40.4,641816,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Tyler Mahle,SFG,22,28.6,TBR,89.84,112.64,High,Mid
5,8,4,2,4,2,5.2,2026-05-10,3,823221,97,Oracle Park,60,home,26.3,641816,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Tyler Mahle,SFG,24,65.2,PIT,89.1,116.53,Low,High
10,6,5,1,5,1,5,2026-05-15,5,825009,90,Sutter Health Park,54,away,10.5,641816,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Tyler Mahle,SFG,24,32.8,ATH,105.76,101.86,Low,Low
8,6,6,0,6,1,5,2026-05-20,6,825084,79,Chase Field,59,away,16.5,641816,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Tyler Mahle,SFG,23,28.7,ARI,109.96,80.93,Mid,Low
3,3,3,3,3,1,5,2026-05-26,3,823216,81,Oracle Park,50,home,31.5,641816,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Tyler Mahle,SFG,20,28.7,ARI,109.96,80.93,Mid,Low
2,4,0,2,0,0,5.2,2026-06-24,0,823208,70,Oracle Park,44,home,45.3,641816,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Tyler Mahle,SFG,19,32.8,ATH,105.76,101.86,Low,Low
4,3,4,3,4,1,4.1,2026-06-29,4,825065,85,Chase Field,51,away,24.7,641816,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Tyler Mahle,SFG,19,28.7,ARI,109.96,80.93,Mid,Low
8,5,4,0,3,0,4.1,2026-07-05,4,824333,75,Coors Field,49,away,21.7,641816,L,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Tyler Mahle,SFG,21,24.7,COL,80.91,99.37,Low,Low
3,3,1,2,1,1,6,2026-03-28,0,824945,77,Truist Park,47,home,40.2,625643,W,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Reynaldo Lopez,ATL,22,64.3,KCR,89.22,93.6,Mid,Mid
4,3,1,1,1,1,5,2026-04-02,1,825105,79,Chase Field,52,away,36.5,625643,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Reynaldo Lopez,ATL,20,28.7,ARI,109.96,80.93,Mid,Low
3,7,2,2,0,1,4.2,2026-04-07,2,824051,80,Angel Stadium,49,away,38,625643,W,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Reynaldo Lopez,ATL,21,25.9,LAA,97.28,95.99,Low,Low
5,6,4,3,3,0,5,2026-04-14,4,824935,96,Truist Park,53,home,26.5,625643,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Reynaldo Lopez,ATL,21,48.8,MIA,98.68,104.55,Low,Low
5,1,4,3,4,1,1,2026-04-21,5,822747,58,Nationals Park,30,away,12.7,625643,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Reynaldo Lopez,ATL,11,67.8,WSN,115.93,102.57,Low,Mid
4,1,1,0,1,0,3,2026-06-26,1,823206,57,Oracle Park,35,away,34.1,625643,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Reynaldo Lopez,ATL,12,38.9,SFG,94.93,103.7,Low,Low
2,6,1,1,1,0,5,2026-07-01,1,824905,69,Truist Park,44,home,43.5,625643,W,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Reynaldo Lopez,ATL,18,49.5,STL,100.2,102.01,Mid,Mid
1,3,1,2,1,1,2.2,2026-07-06,,824900,47,Truist Park,28,home,37.2,625643,,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Reynaldo Lopez,ATL,11,34.1,NYM,95.76,87.62,Low,Low
5,5,2,0,2,1,5,2026-03-30,2,823484,86,Citizens Bank Park,55,away,32.9,656492,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Foster Griffin,WSN,21,46.1,PHI,83.01,96.62,Low,Low
5,6,1,3,1,1,5,2026-04-05,1,822756,95,Nationals Park,52,home,29.5,656492,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Foster Griffin,WSN,22,62,LAD,108.29,120.6,High,High
1,1,0,3,0,0,5.1,2026-04-11,0,823805,80,American Family Field,50,away,45.4,656492,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Foster Griffin,WSN,20,58.9,MIL,90.64,110.31,High,Mid
8,7,4,1,4,1,5.1,2026-04-16,4,823396,89,PNC Park,60,away,19.4,656492,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Foster Griffin,WSN,24,65.2,PIT,89.1,116.53,Low,High
5,3,3,1,3,2,6,2026-04-21,3,822747,96,Nationals Park,65,home,31.2,656492,W,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Foster Griffin,WSN,24,52.5,ATL,94.66,100.54,Low,Low
2,8,0,2,0,0,7,2026-04-26,0,824612,95,Rate Field,61,away,48.3,656492,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Foster Griffin,WSN,26,60.7,CHW,107.53,105.42,Low,Mid
3,3,3,4,0,0,6,2026-05-02,3,822746,97,Nationals Park,57,home,39.2,656492,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Foster Griffin,WSN,26,58.9,MIL,90.64,110.31,High,Mid
4,9,2,1,1,1,7,2026-05-08,2,823871,103,loanDepot park,74,away,41.9,656492,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Foster Griffin,WSN,27,48.8,MIA,98.68,104.55,Low,Low
7,7,9,3,9,2,4.1,2026-05-14,9,824517,92,Great American Ball Park,58,away,4.1,656492,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Foster Griffin,WSN,23,41.2,CIN,102.46,83.46,Low,Low
8,5,5,0,5,2,5,2026-05-19,5,822736,97,Nationals Park,67,home,16.9,656492,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Foster Griffin,WSN,24,34.1,NYM,95.76,87.62,Low,Low
3,6,0,1,0,0,6,2026-05-24,0,824921,90,Truist Park,60,away,44.6,656492,W,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Foster Griffin,WSN,22,52.5,ATL,94.66,100.54,Low,Low
5,5,3,2,3,3,5,2026-05-30,3,822731,90,Nationals Park,58,home,24.9,656492,W,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Foster Griffin,WSN,21,68.3,SDP,85,90.51,Low,Low
2,4,1,0,1,1,5,2026-06-05,1,825073,62,Chase Field,43,away,44.5,656492,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Foster Griffin,WSN,17,28.7,ARI,109.96,80.93,Mid,Low
6,5,1,0,1,1,6,2026-06-10,0,823215,100,Oracle Park,72,away,35.2,656492,L,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Foster Griffin,WSN,24,38.9,SFG,94.93,103.7,Low,Low
6,6,1,2,1,0,6,2026-06-16,1,822723,100,Nationals Park,74,home,31.6,656492,W,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Foster Griffin,WSN,26,64.3,KCR,89.22,93.6,Mid,Mid
4,9,1,0,1,1,7.1,2026-06-22,0,822720,105,Nationals Park,74,home,44.8,656492,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Foster Griffin,WSN,27,46.1,PHI,83.01,96.62,Low,Low
3,9,1,2,0,0,7,2026-06-27,1,824825,112,Oriole Park at Camden Yards,75,away,45.9,656492,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Foster Griffin,WSN,26,68,BAL,87.7,107.23,Low,Mid
4,2,1,1,1,1,5,2026-07-03,1,822714,83,Nationals Park,57,home,36.5,656492,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Foster Griffin,WSN,20,65.2,PIT,89.1,116.53,Low,High
