team_abbr,pitch_name,pitch_type,pitches,pitch_pct,avg_release_speed,avg_spin_rate,avg_pfx_x,avg_pfx_z,whiff_rate,csw_rate,zone_rate,chase_rate,in_zone_swing_rate,avg_launch_speed,xwoba,batting_avg
KCR,Curveball,CU,238,10.872544540886249,78.1936974789916,2593.340336134454,0.6850420168067226,-0.9599159663865546,31.818181818181817,28.57142857142857,38.655462184873954,21.91780821917808,60.86956521739131,82.42807017543859,0.24084861702127658,0.14285714285714285
KCR,Cutter,FC,227,10.370031978072179,89.42378854625551,2372.237885462555,0.13766519823788545,0.5903083700440529,20.51282051282051,25.991189427312776,51.98237885462555,33.02752293577982,68.64406779661016,86.12988505747127,0.389795046875,0.3333333333333333
KCR,Sinker,SI,210,9.59342165372316,92.34285714285714,2164.795238095238,-0.11695238095238095,0.41114285714285714,13.131313131313133,25.238095238095237,53.333333333333336,30.612244897959183,61.60714285714286,85.20125,0.3435547049180328,0.39285714285714285
KCR,Sweeper,ST,149,6.806761078117862,82.71275167785235,2609.912751677852,0.08214765100671143,0.08516778523489933,29.166666666666668,30.201342281879196,44.29530201342282,33.734939759036145,66.66666666666666,75.83555555555556,0.23490409375,0.1935483870967742
KCR,Split-Finger,FS,35,1.5989036089538604,86.22,1333.942857142857,-0.8522857142857142,0.4631428571428572,18.75,17.142857142857142,42.857142857142854,20.0,80.0,93.75833333333333,0.4661797272727272,0.3
KCR,Unknown,UNK,16,0.7309273640931933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCR,Knuckle Curve,KC,14,0.6395614435815441,86.91428571428571,2178.285714285714,0.01999999999999999,-0.7885714285714285,57.14285714285714,35.714285714285715,28.57142857142857,40.0,75.0,72.3,0.06483333333333334,0.16666666666666666
LAA,4-Seam Fastball,FF,977,40.32191498142798,94.13367451381781,2256.338792221085,-0.09844421699078813,1.3770726714431936,22.435897435897438,26.40736949846469,47.79938587512794,26.47058823529412,71.30620985010707,80.01081081081081,0.3224684731707317,0.1807909604519774
LAA,Changeup,CH,385,15.889393314073462,84.74909090909091,1794.1168831168832,0.41927272727272724,0.40205194805194805,41.361256544502616,31.68831168831169,28.57142857142857,43.63636363636363,64.54545454545455,75.66344086021505,0.15254664210526314,0.1935483870967742
LAA,Slider,SL,257,10.60668592653735,86.07315175097276,2329.5875486381324,-0.1070817120622568,0.12813229571984436,36.12903225806451,34.63035019455253,45.525291828793776,48.57142857142857,74.35897435897436,81.46404494382023,0.24293583544303798,0.17105263157894737
LAA,Sinker,SI,253,10.441601320676847,94.08774703557313,2182.193675889328,-0.09636363636363637,0.7684980237154151,14.728682170542637,29.64426877470356,58.89328063241107,29.807692307692307,65.77181208053692,82.16938775510205,0.4378903214285715,0.32142857142857145
LAA,Sweeper,ST,205,8.460586050350805,82.97804878048781,2504.2829268292685,0.6449756097560976,0.2682926829268293,42.0,27.80487804878049,34.146341463414636,34.81481481481482,75.71428571428571,76.77884615384616,0.21135868085106385,0.23255813953488372
LAA,Curveball,CU,154,6.355757325629385,79.96428571428571,2458.305194805195,-0.23058441558441556,-1.0148051948051948,32.69230769230769,29.87012987012987,36.36363636363637,23.46938775510204,51.78571428571429,81.44,0.2741817037037037,0.25
